"site","Serpentine","Species_Name","Grass.Forb.Shrub","Count.12","Count.14","SAI_Index1","SAI_Index2","SAI","SAI_RelAb"
62,"N","Centaurea solstitialis","Forb",0,1,37.037037037037,11.3118826521559,24.1744598445965,16.5557299391373
62,"N","Cerastium glomeratum","Forb",1,0,91.1764705882353,92.0245398773006,91.6005052327679,88.7826238015703
62,"N","Crassula connata","Forb",6,4,80.5668016194332,99.8489425981873,90.2078721088102,98.7845644446373
62,"N","Dichelostemma capitatum","Forb",1,0,27.9203170629954,38.5171630117175,33.2187400373564,75.8361628610304
62,"N","Erodium cicutarium","Forb",1,1,41.3095238095238,69.0745899599393,55.1920568847316,63.587585435415
62,"N","Filago gallica","Forb",0,1,68.2692307692308,92.5324675324675,80.4008491508492,93.6249457344824
62,"N","Galium murale","Forb",1,0,42.684766214178,77.350215745915,60.0174909800465,79.0121444852001
62,"N","Geranium dissectum","Forb",1,0,34.5384615384615,19.6472231924555,27.0928423654585,52.4166372060397
62,"N","Lupinus bicolor","Forb",1,0,36.8729096989967,22.2084802502096,29.5406949746031,22.0414985495582
62,"N","Medicago polymorpha","Forb",9,0,43.2142857142857,57.1234456433316,50.1688656788086,61.3781791426215
62,"N","Micropus californicus","Forb",1,0,40.0415721844293,58.6802100133832,49.3608910989063,71.5063166972178
62,"N","Silene gallica","Forb",0,1,100,90.0818926296633,95.0409463148317,93.7449889178458
62,"N","Taeniatherum caput-medusae","Grass",3,0,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
62,"N","Trifolium hirtum","Forb",24,10,41.6428571428571,36.5499903306904,39.0964237367738,40.0778244613948
62,"N","Unknown forb","Forb",0,1,NA,97.2972972972973,NA,80.3227102237515
62,"N","Vulpia myuros","Grass",7,0,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
63,"N","Athysanus pusillus","Forb",1,0,36.1835748792271,77.5344597598933,56.8590173195602,79.0100950883518
63,"N","Avena fatua","Grass",47,3,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
63,"N","Brodiaea elegans","Forb",0,1,16.6666666666667,11.9521912350598,14.3094289508632,77.8428296755118
63,"N","Bromus hordeaceus","Grass",11,18,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
63,"N","Castilleja attenuata","Forb",0,3,71.6666666666667,84.1121495327103,77.8894080996885,89.176221063663
63,"N","Centaurea solstitialis","Forb",0,1,37.037037037037,11.3118826521559,24.1744598445965,16.5557299391373
63,"N","Clarkia gracilis","Forb",1,0,18.2539682539683,4.11099691675231,11.1824825853603,21.9863727370734
63,"N","Clarkia purpurea","Forb",1,0,36.4822134387352,48.2014388489209,42.341826143828,73.1616825536466
63,"N","Dichelostemma capitatum","Forb",3,0,27.9203170629954,38.5171630117175,33.2187400373564,75.8361628610304
63,"N","Erodium brachycarpum","Forb",1,3,49.5813953488372,61.9766804914313,55.7790379201342,69.4333372112822
63,"N","Erodium cicutarium","Forb",1,1,41.3095238095238,69.0745899599393,55.1920568847316,63.587585435415
63,"N","Euphorbia crenulata","Forb",1,0,25.1923076923077,38.1056923318175,31.6490000120626,68.4443672926967
63,"N","Galium murale","Forb",9,3,42.684766214178,77.350215745915,60.0174909800465,79.0121444852001
63,"N","Geranium dissectum","Forb",1,0,34.5384615384615,19.6472231924555,27.0928423654585,52.4166372060397
63,"N","Holocarpha virgata","Forb",1,0,38.2703081232493,15.1889040163376,26.7296060697935,30.6037169967779
63,"N","Hypochaeris glabra","Forb",6,2,33.6369770580297,40.3778477495833,37.0074124038065,58.040004704809
63,"N","Lactuca serriola","Forb",1,0,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
63,"N","Lolium multiflorum","Grass",4,3,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
63,"N","Lotus wrangelianus","Forb",2,4,36.900871459695,32.8815098255399,34.8911906426175,60.6656162981994
63,"N","Lupinus bicolor","Forb",0,1,36.8729096989967,22.2084802502096,29.5406949746031,22.0414985495582
63,"N","Medicago polymorpha","Forb",1,0,43.2142857142857,57.1234456433316,50.1688656788086,61.3781791426215
63,"N","Micropus californicus","Forb",12,9,40.0415721844293,58.6802100133832,49.3608910989063,71.5063166972178
63,"N","Microseris douglasii","Forb",1,0,44.6888749214331,32.6478879395118,38.6683814304724,53.1114122802155
63,"N","Plantago erecta","Forb",0,7,42.3885918003565,45.3467475238181,43.8676696620873,61.3490041233699
63,"N","Taeniatherum caput-medusae","Grass",12,0,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
63,"N","Trifolium bifidum","Forb",0,5,39.375,49.6574304250288,44.5162152125144,56.2623792072886
63,"N","Trifolium gracilentum","Forb",0,4,51.743679163034,61.6864968458037,56.7150880044189,74.3240427839317
63,"N","Trifolium hirtum","Forb",13,12,41.6428571428571,36.5499903306904,39.0964237367738,40.0778244613948
63,"N","Unknown forb","Forb",0,3,NA,97.2972972972973,NA,80.3227102237515
63,"N","Vicia villosa","Forb",1,0,34.012539184953,12.9484382976748,23.4804887413139,30.5550447611429
63,"N","Vulpia microstachys","Grass",2,1,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
63,"N","Vulpia myuros","Grass",3,0,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
64,"N","Avena fatua","Grass",34,35,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
64,"N","Bellardia trixago","Forb",1,0,NA,55.2147239263804,NA,56.4477812484151
64,"N","Bromus diandrus","Grass",1,2,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
64,"N","Bromus hordeaceus","Grass",18,7,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
64,"N","Centaurium trichanthum","Forb",1,0,100,97.2744360902256,98.6372180451128,87.396633111493
64,"N","Erodium brachycarpum","Forb",1,0,49.5813953488372,61.9766804914313,55.7790379201342,69.4333372112822
64,"N","Filago gallica","Forb",0,1,68.2692307692308,92.5324675324675,80.4008491508492,93.6249457344824
64,"N","Galium murale","Forb",2,4,42.684766214178,77.350215745915,60.0174909800465,79.0121444852001
64,"N","Gastridium ventricosum","Grass",0,1,83.4051724137931,76.6627771295216,80.0339747716573,63.0341753332979
64,"N","Geranium dissectum","Forb",3,0,34.5384615384615,19.6472231924555,27.0928423654585,52.4166372060397
64,"N","Lolium multiflorum","Grass",15,5,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
64,"N","Silene gallica","Forb",0,5,100,90.0818926296633,95.0409463148317,93.7449889178458
64,"N","Taeniatherum caput-medusae","Grass",8,0,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
64,"N","Trifolium hirtum","Forb",18,3,41.6428571428571,36.5499903306904,39.0964237367738,40.0778244613948
64,"N","Vicia villosa","Forb",0,3,34.012539184953,12.9484382976748,23.4804887413139,30.5550447611429
64,"N","Vulpia myuros","Grass",2,0,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
65,"N","Avena fatua","Grass",93,25,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
65,"N","Bromus diandrus","Grass",9,3,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
65,"N","Bromus hordeaceus","Grass",8,3,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
65,"N","Bromus madritensis","Grass",4,0,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
65,"N","Calandrinia ciliata","Forb",0,1,53.3333333333333,87.5634517766497,70.4483925549915,82.3207206771152
65,"N","Centaurea solstitialis","Forb",0,2,37.037037037037,11.3118826521559,24.1744598445965,16.5557299391373
65,"N","Erodium botrys","Forb",2,0,28.5714285714286,15.8450704225352,22.2082494969819,16.9805076569862
65,"N","Erodium brachycarpum","Forb",3,0,49.5813953488372,61.9766804914313,55.7790379201342,69.4333372112822
65,"N","Erodium cicutarium","Forb",1,0,41.3095238095238,69.0745899599393,55.1920568847316,63.587585435415
65,"N","Filago gallica","Forb",0,1,68.2692307692308,92.5324675324675,80.4008491508492,93.6249457344824
65,"N","Gastridium ventricosum","Grass",0,6,83.4051724137931,76.6627771295216,80.0339747716573,63.0341753332979
65,"N","Juncus bufonius","Grass",7,5,100,99.9901594174375,99.9950797087188,96.8889705082538
65,"N","Lactuca serriola","Forb",1,0,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
65,"N","Lolium multiflorum","Grass",1,0,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
65,"N","Microseris douglasii","Forb",1,0,44.6888749214331,32.6478879395118,38.6683814304724,53.1114122802155
65,"N","Silene gallica","Forb",0,13,100,90.0818926296633,95.0409463148317,93.7449889178458
65,"N","Taeniatherum caput-medusae","Grass",13,0,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
65,"N","Trifolium hirtum","Forb",5,1,41.6428571428571,36.5499903306904,39.0964237367738,40.0778244613948
65,"N","Trifolium microdon","Forb",1,0,55.7142857142857,60.6605257245563,58.187405719421,74.7272917293009
65,"N","Vicia villosa","Forb",14,10,34.012539184953,12.9484382976748,23.4804887413139,30.5550447611429
66,"N","Aphanes occidentalis","Forb",0,1,NA,94.8730234786775,NA,93.8573625614344
66,"N","Avena fatua","Grass",79,35,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
66,"N","Bromus diandrus","Grass",9,9,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
66,"N","Bromus hordeaceus","Grass",12,2,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
66,"N","Bromus madritensis","Grass",3,0,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
66,"N","Calandrinia ciliata","Forb",2,2,53.3333333333333,87.5634517766497,70.4483925549915,82.3207206771152
66,"N","Castilleja attenuata","Forb",0,1,71.6666666666667,84.1121495327103,77.8894080996885,89.176221063663
66,"N","Crassula connata","Forb",8,10,80.5668016194332,99.8489425981873,90.2078721088102,98.7845644446373
66,"N","Erodium brachycarpum","Forb",1,0,49.5813953488372,61.9766804914313,55.7790379201342,69.4333372112822
66,"N","Filago gallica","Forb",0,1,68.2692307692308,92.5324675324675,80.4008491508492,93.6249457344824
66,"N","Geranium dissectum","Forb",2,0,34.5384615384615,19.6472231924555,27.0928423654585,52.4166372060397
66,"N","Juncus bufonius","Grass",166,63,100,99.9901594174375,99.9950797087188,96.8889705082538
66,"N","Lactuca serriola","Forb",4,0,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
66,"N","Lolium multiflorum","Grass",4,0,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
66,"N","Lupinus bicolor","Forb",2,0,36.8729096989967,22.2084802502096,29.5406949746031,22.0414985495582
66,"N","Medicago polymorpha","Forb",2,0,43.2142857142857,57.1234456433316,50.1688656788086,61.3781791426215
66,"N","Plantago erecta","Forb",1,1,42.3885918003565,45.3467475238181,43.8676696620873,61.3490041233699
66,"N","Silene gallica","Forb",0,3,100,90.0818926296633,95.0409463148317,93.7449889178458
66,"N","Taeniatherum caput-medusae","Grass",60,0,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
66,"N","Trifolium hirtum","Forb",6,0,41.6428571428571,36.5499903306904,39.0964237367738,40.0778244613948
66,"N","Vulpia myuros","Grass",1,0,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
67,"N","Achyrachaena mollis","Forb",1,0,29.9773755656109,23.3728290861873,26.6751023258991,48.8059495502049
67,"N","Avena fatua","Grass",92,4,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
67,"N","Bromus diandrus","Grass",4,1,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
67,"N","Bromus hordeaceus","Grass",1,3,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
67,"N","Cerastium glomeratum","Forb",0,1,91.1764705882353,92.0245398773006,91.6005052327679,88.7826238015703
67,"N","Collinsia sparsiflora","Forb",3,0,35.8674463937622,44.6361845234051,40.2518154585836,69.0077095446192
67,"N","Dichelostemma capitatum","Forb",0,1,27.9203170629954,38.5171630117175,33.2187400373564,75.8361628610304
67,"N","Galium murale","Forb",1,0,42.684766214178,77.350215745915,60.0174909800465,79.0121444852001
67,"N","Geranium dissectum","Forb",1,0,34.5384615384615,19.6472231924555,27.0928423654585,52.4166372060397
67,"N","Geranium molle","Forb",3,0,35.2678571428571,57.3096312019103,46.2887441723837,56.1202744235293
67,"N","Juncus bufonius","Grass",1,1,100,99.9901594174375,99.9950797087188,96.8889705082538
67,"N","Lolium multiflorum","Grass",0,2,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
67,"N","Lupinus bicolor","Forb",4,0,36.8729096989967,22.2084802502096,29.5406949746031,22.0414985495582
67,"N","Medicago polymorpha","Forb",0,1,43.2142857142857,57.1234456433316,50.1688656788086,61.3781791426215
67,"N","Torilis arvensis","Forb",0,2,30.5,11.480718280836,20.990359140418,54.8378677766239
67,"N","Trifolium bifidum","Forb",16,0,39.375,49.6574304250288,44.5162152125144,56.2623792072886
67,"N","Trifolium gracilentum","Forb",1,0,51.743679163034,61.6864968458037,56.7150880044189,74.3240427839317
67,"N","Trifolium microdon","Forb",2,0,55.7142857142857,60.6605257245563,58.187405719421,74.7272917293009
68,"N","Aphanes occidentalis","Forb",0,1,NA,94.8730234786775,NA,93.8573625614344
68,"N","Avena fatua","Grass",55,9,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
68,"N","Bromus diandrus","Grass",6,4,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
68,"N","Bromus hordeaceus","Grass",13,4,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
68,"N","Bromus madritensis","Grass",3,0,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
68,"N","Centaurea solstitialis","Forb",0,1,37.037037037037,11.3118826521559,24.1744598445965,16.5557299391373
68,"N","Cerastium glomeratum","Forb",2,1,91.1764705882353,92.0245398773006,91.6005052327679,88.7826238015703
68,"N","Crassula connata","Forb",0,1,80.5668016194332,99.8489425981873,90.2078721088102,98.7845644446373
68,"N","Euphorbia crenulata","Forb",2,0,25.1923076923077,38.1056923318175,31.6490000120626,68.4443672926967
68,"N","Filago gallica","Forb",0,2,68.2692307692308,92.5324675324675,80.4008491508492,93.6249457344824
68,"N","Galium aparine","Forb",1,0,44.3850267379679,79.1307232913072,61.7578750146376,90.324969701902
68,"N","Galium murale","Forb",0,6,42.684766214178,77.350215745915,60.0174909800465,79.0121444852001
68,"N","Holocarpha virgata","Forb",1,1,38.2703081232493,15.1889040163376,26.7296060697935,30.6037169967779
68,"N","Juncus bufonius","Grass",1,14,100,99.9901594174375,99.9950797087188,96.8889705082538
68,"N","Lactuca serriola","Forb",2,0,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
68,"N","Lolium multiflorum","Grass",2,0,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
68,"N","Medicago polymorpha","Forb",2,0,43.2142857142857,57.1234456433316,50.1688656788086,61.3781791426215
68,"N","Melilotus indica","Forb",3,0,100,86.4300626304802,93.2150313152401,80.8985761610546
68,"N","Microseris douglasii","Forb",1,0,44.6888749214331,32.6478879395118,38.6683814304724,53.1114122802155
68,"N","Nassella pulchra","Grass",1,0,14.6341463414634,5.26227865018376,9.94821249582359,20.6664079796308
68,"N","Taeniatherum caput-medusae","Grass",10,2,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
68,"N","Trifolium bifidum","Forb",3,0,39.375,49.6574304250288,44.5162152125144,56.2623792072886
68,"N","Trifolium hirtum","Forb",55,0,41.6428571428571,36.5499903306904,39.0964237367738,40.0778244613948
68,"N","Vicia villosa","Forb",1,1,34.012539184953,12.9484382976748,23.4804887413139,30.5550447611429
68,"N","Vulpia myuros","Grass",17,0,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
69,"N","Anagallis arvensis","Forb",1,3,61.7424242424242,91.2972322285992,76.5198282355117,90.0557804944031
69,"N","Avena fatua","Grass",58,18,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
69,"N","Bromus diandrus","Grass",1,2,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
69,"N","Bromus hordeaceus","Grass",31,2,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
69,"N","Bromus madritensis","Grass",22,1,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
69,"N","Centaurea solstitialis","Forb",2,2,37.037037037037,11.3118826521559,24.1744598445965,16.5557299391373
69,"N","Centaurium trichanthum","Forb",2,3,100,97.2744360902256,98.6372180451128,87.396633111493
69,"N","Clarkia purpurea","Forb",1,0,36.4822134387352,48.2014388489209,42.341826143828,73.1616825536466
69,"N","Galium aparine","Forb",4,0,44.3850267379679,79.1307232913072,61.7578750146376,90.324969701902
69,"N","Geranium dissectum","Forb",3,0,34.5384615384615,19.6472231924555,27.0928423654585,52.4166372060397
69,"N","Juncus bufonius","Grass",52,81,100,99.9901594174375,99.9950797087188,96.8889705082538
69,"N","Lactuca serriola","Forb",0,1,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
69,"N","Lolium multiflorum","Grass",35,3,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
69,"N","Medicago polymorpha","Forb",2,0,43.2142857142857,57.1234456433316,50.1688656788086,61.3781791426215
69,"N","Melilotus indica","Forb",31,4,100,86.4300626304802,93.2150313152401,80.8985761610546
69,"N","Phalaris paradoxa","Grass",0,1,NA,8.7890625,NA,30.5121083575935
69,"N","Plantago erecta","Forb",1,0,42.3885918003565,45.3467475238181,43.8676696620873,61.3490041233699
69,"N","Taeniatherum caput-medusae","Grass",3,0,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
69,"N","Trifolium hirtum","Forb",22,10,41.6428571428571,36.5499903306904,39.0964237367738,40.0778244613948
69,"N","Unknown grass","Grass",1,0,83.3333333333333,98.9010989010989,91.1172161172161,64.6348280335981
69,"N","Vicia villosa","Forb",1,0,34.012539184953,12.9484382976748,23.4804887413139,30.5550447611429
69,"N","Vulpia microstachys","Grass",4,0,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
69,"N","Vulpia myuros","Grass",2,0,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
70,"N","Avena fatua","Grass",59,3,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
70,"N","Bromus diandrus","Grass",9,0,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
70,"N","Bromus hordeaceus","Grass",22,5,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
70,"N","Bromus madritensis","Grass",7,0,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
70,"N","Cerastium glomeratum","Forb",2,2,91.1764705882353,92.0245398773006,91.6005052327679,88.7826238015703
70,"N","Euphorbia crenulata","Forb",1,0,25.1923076923077,38.1056923318175,31.6490000120626,68.4443672926967
70,"N","Geranium dissectum","Forb",2,0,34.5384615384615,19.6472231924555,27.0928423654585,52.4166372060397
70,"N","Hemizonia congesta","Forb",1,0,40.8333333333333,21.6101283834039,31.2217308583686,39.0510925084487
70,"N","Juncus bufonius","Grass",0,8,100,99.9901594174375,99.9950797087188,96.8889705082538
70,"N","Lolium multiflorum","Grass",11,0,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
70,"N","Lupinus succulentus","Forb",1,0,35.7142857142857,12.316715542522,24.0155006284038,51.8996987444472
70,"N","Medicago polymorpha","Forb",1,0,43.2142857142857,57.1234456433316,50.1688656788086,61.3781791426215
70,"N","Taeniatherum caput-medusae","Grass",4,0,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
70,"N","Trifolium hirtum","Forb",37,2,41.6428571428571,36.5499903306904,39.0964237367738,40.0778244613948
70,"N","Vicia villosa","Forb",1,1,34.012539184953,12.9484382976748,23.4804887413139,30.5550447611429
70,"N","Vulpia myuros","Grass",4,0,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
71,"N","Achyrachaena mollis","Forb",1,0,29.9773755656109,23.3728290861873,26.6751023258991,48.8059495502049
71,"N","Aphanes occidentalis","Forb",0,4,NA,94.8730234786775,NA,93.8573625614344
71,"N","Astragalus gambelianus","Forb",1,0,38.3333333333333,57.784911717496,48.0591225254147,85.5581396753338
71,"N","Avena fatua","Grass",29,9,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
71,"N","Bromus diandrus","Grass",5,2,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
71,"N","Bromus hordeaceus","Grass",7,7,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
71,"N","Bromus madritensis","Grass",0,2,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
71,"N","Castilleja attenuata","Forb",0,8,71.6666666666667,84.1121495327103,77.8894080996885,89.176221063663
71,"N","Clarkia purpurea","Forb",0,1,36.4822134387352,48.2014388489209,42.341826143828,73.1616825536466
71,"N","Delphinium variegatum","Forb",0,1,18.8311688311688,19.9851961509993,19.408182491084,71.2629631201853
71,"N","Dichelostemma capitatum","Forb",1,0,27.9203170629954,38.5171630117175,33.2187400373564,75.8361628610304
71,"N","Erodium botrys","Forb",1,0,28.5714285714286,15.8450704225352,22.2082494969819,16.9805076569862
71,"N","Erodium brachycarpum","Forb",2,1,49.5813953488372,61.9766804914313,55.7790379201342,69.4333372112822
71,"N","Erodium cicutarium","Forb",2,0,41.3095238095238,69.0745899599393,55.1920568847316,63.587585435415
71,"N","Galium murale","Forb",26,3,42.684766214178,77.350215745915,60.0174909800465,79.0121444852001
71,"N","Geranium dissectum","Forb",10,0,34.5384615384615,19.6472231924555,27.0928423654585,52.4166372060397
71,"N","Holocarpha virgata","Forb",1,3,38.2703081232493,15.1889040163376,26.7296060697935,30.6037169967779
71,"N","Juncus bufonius","Grass",0,1,100,99.9901594174375,99.9950797087188,96.8889705082538
71,"N","Lolium multiflorum","Grass",1,0,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
71,"N","Lupinus bicolor","Forb",2,2,36.8729096989967,22.2084802502096,29.5406949746031,22.0414985495582
71,"N","Melilotus indica","Forb",1,0,100,86.4300626304802,93.2150313152401,80.8985761610546
71,"N","Phlox gracilis","Forb",1,0,18.75,40.8163265306122,29.7831632653061,87.8933488332497
71,"N","Plantago erecta","Forb",1,4,42.3885918003565,45.3467475238181,43.8676696620873,61.3490041233699
71,"N","Taeniatherum caput-medusae","Grass",11,6,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
71,"N","Trifolium depauperatum","Forb",2,0,50,87.2093023255814,68.6046511627907,94.658359817945
71,"N","Trifolium gracilentum","Forb",1,0,51.743679163034,61.6864968458037,56.7150880044189,74.3240427839317
71,"N","Trifolium hirtum","Forb",1,0,41.6428571428571,36.5499903306904,39.0964237367738,40.0778244613948
71,"N","Trifolium microdon","Forb",0,1,55.7142857142857,60.6605257245563,58.187405719421,74.7272917293009
71,"N","Unknown forb","Forb",0,1,NA,97.2972972972973,NA,80.3227102237515
71,"N","Vulpia microstachys","Grass",10,2,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
72,"N","Achyrachaena mollis","Forb",1,0,29.9773755656109,23.3728290861873,26.6751023258991,48.8059495502049
72,"N","Aphanes occidentalis","Forb",0,4,NA,94.8730234786775,NA,93.8573625614344
72,"N","Athysanus pusillus","Forb",2,0,36.1835748792271,77.5344597598933,56.8590173195602,79.0100950883518
72,"N","Avena fatua","Grass",30,2,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
72,"N","Bromus diandrus","Grass",3,2,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
72,"N","Bromus hordeaceus","Grass",7,7,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
72,"N","Bromus madritensis","Grass",3,0,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
72,"N","Carduus pycnocephalus","Forb",2,0,16.6666666666667,14.0690948882289,15.3678807774478,43.0694944617979
72,"N","Castilleja attenuata","Forb",1,0,71.6666666666667,84.1121495327103,77.8894080996885,89.176221063663
72,"N","Centaurea solstitialis","Forb",8,7,37.037037037037,11.3118826521559,24.1744598445965,16.5557299391373
72,"N","Cerastium glomeratum","Forb",2,0,91.1764705882353,92.0245398773006,91.6005052327679,88.7826238015703
72,"N","Clarkia purpurea","Forb",1,1,36.4822134387352,48.2014388489209,42.341826143828,73.1616825536466
72,"N","Erodium brachycarpum","Forb",1,0,49.5813953488372,61.9766804914313,55.7790379201342,69.4333372112822
72,"N","Erodium cicutarium","Forb",10,5,41.3095238095238,69.0745899599393,55.1920568847316,63.587585435415
72,"N","Galium murale","Forb",2,2,42.684766214178,77.350215745915,60.0174909800465,79.0121444852001
72,"N","Geranium dissectum","Forb",21,12,34.5384615384615,19.6472231924555,27.0928423654585,52.4166372060397
72,"N","Holocarpha virgata","Forb",6,2,38.2703081232493,15.1889040163376,26.7296060697935,30.6037169967779
72,"N","Juncus bufonius","Grass",0,3,100,99.9901594174375,99.9950797087188,96.8889705082538
72,"N","Lactuca serriola","Forb",0,1,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
72,"N","Medicago polymorpha","Forb",2,0,43.2142857142857,57.1234456433316,50.1688656788086,61.3781791426215
72,"N","Taeniatherum caput-medusae","Grass",23,30,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
72,"N","Trifolium depauperatum","Forb",0,2,50,87.2093023255814,68.6046511627907,94.658359817945
72,"N","Trifolium microcephalum","Forb",0,1,82.6388888888889,68.435282189929,75.537085539409,71.1100977143821
72,"N","Trifolium microdon","Forb",2,0,55.7142857142857,60.6605257245563,58.187405719421,74.7272917293009
73,"N","Athysanus pusillus","Forb",1,1,36.1835748792271,77.5344597598933,56.8590173195602,79.0100950883518
73,"N","Avena fatua","Grass",15,7,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
73,"N","Bromus diandrus","Grass",3,5,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
73,"N","Bromus hordeaceus","Grass",7,3,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
73,"N","Cardamine oligosperma","Forb",0,1,77.0833333333333,97.5143403441683,87.2988368387508,93.7834232900195
73,"N","Cerastium glomeratum","Forb",1,0,91.1764705882353,92.0245398773006,91.6005052327679,88.7826238015703
73,"N","Dactylis glomerata","Grass",4,0,12.5,15.2866242038217,13.8933121019108,40.9795072778711
73,"N","Dichelostemma capitatum","Forb",1,0,27.9203170629954,38.5171630117175,33.2187400373564,75.8361628610304
73,"N","Erodium cicutarium","Forb",9,6,41.3095238095238,69.0745899599393,55.1920568847316,63.587585435415
73,"N","Galium aparine","Forb",2,2,44.3850267379679,79.1307232913072,61.7578750146376,90.324969701902
73,"N","Galium murale","Forb",5,9,42.684766214178,77.350215745915,60.0174909800465,79.0121444852001
73,"N","Geranium dissectum","Forb",2,0,34.5384615384615,19.6472231924555,27.0928423654585,52.4166372060397
73,"N","Geranium molle","Forb",3,1,35.2678571428571,57.3096312019103,46.2887441723837,56.1202744235293
73,"N","Lolium multiflorum","Grass",10,0,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
73,"N","Lotus wrangelianus","Forb",2,0,36.900871459695,32.8815098255399,34.8911906426175,60.6656162981994
73,"N","Lupinus bicolor","Forb",1,2,36.8729096989967,22.2084802502096,29.5406949746031,22.0414985495582
73,"N","Medicago polymorpha","Forb",0,1,43.2142857142857,57.1234456433316,50.1688656788086,61.3781791426215
73,"N","Taeniatherum caput-medusae","Grass",7,0,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
73,"N","Trifolium bifidum","Forb",1,0,39.375,49.6574304250288,44.5162152125144,56.2623792072886
