"ID","Site","Speciesno","Present","Quadrat","Year","cover","notes","Species_Name","Field10"
43613.00,15.00,64.00,1.00,5.00,2006.00,"0.1",,"Dodecatheon hendersonii",
43614.00,15.00,67.00,1.00,1.00,2006.00,"0.1",,"Epilobium brachycarpum",
43615.00,15.00,67.00,1.00,2.00,2006.00,"0.1",,"Epilobium brachycarpum",
43616.00,15.00,67.00,1.00,4.00,2006.00,"0.2",,"Epilobium brachycarpum",
43617.00,15.00,67.00,1.00,5.00,2006.00,"0.5",,"Epilobium brachycarpum",
43618.00,15.00,72.00,1.00,5.00,2006.00,"0.1",,"Erodium brachycarpum",
43619.00,15.00,73.00,1.00,4.00,2006.00,"0.1",,"Erodium cicutarium",
43620.00,15.00,77.00,1.00,1.00,2006.00,"0.3",,"Euphorbia crenulata",
43621.00,15.00,77.00,1.00,2.00,2006.00,"0.3",,"Euphorbia crenulata",
43622.00,15.00,77.00,1.00,3.00,2006.00,"1",,"Euphorbia crenulata",
43623.00,15.00,77.00,1.00,4.00,2006.00,"1",,"Euphorbia crenulata",
43624.00,15.00,334.00,1.00,5.00,2006.00,"0.1",,"Galium murale",
43625.00,15.00,91.00,1.00,5.00,2006.00,"0.1",,"Grindelia camporum",
43626.00,15.00,92.00,1.00,1.00,2006.00,"1",,"Hemizonia congesta",
43627.00,15.00,92.00,1.00,2.00,2006.00,"1",,"Hemizonia congesta",
43628.00,15.00,92.00,1.00,3.00,2006.00,"2",,"Hemizonia congesta",
43629.00,15.00,92.00,1.00,4.00,2006.00,"2",,"Hemizonia congesta",
43630.00,15.00,92.00,1.00,5.00,2006.00,"1",,"Hemizonia congesta",
43631.00,15.00,98.00,1.00,1.00,2006.00,"0.1",,"Hypochaeris glabra",
43632.00,15.00,98.00,1.00,4.00,2006.00,"2",,"Hypochaeris glabra",
43633.00,15.00,98.00,1.00,5.00,2006.00,"1",,"Hypochaeris glabra",
43634.00,15.00,101.00,1.00,1.00,2006.00,"12",,"Lactuca serriola",
43635.00,15.00,101.00,1.00,2.00,2006.00,"8",,"Lactuca serriola",
43636.00,15.00,101.00,1.00,4.00,2006.00,"3",,"Lactuca serriola",
43637.00,15.00,103.00,1.00,5.00,2006.00,"3",,"Lasthenia californica",
43638.00,15.00,111.00,1.00,1.00,2006.00,"0.1",,"Lolium multiflorum",
43639.00,15.00,111.00,1.00,2.00,2006.00,"20",,"Lolium multiflorum",
43640.00,15.00,111.00,1.00,3.00,2006.00,"30",,"Lolium multiflorum",
43641.00,15.00,111.00,1.00,4.00,2006.00,"30",,"Lolium multiflorum",
43642.00,15.00,111.00,1.00,5.00,2006.00,"2",,"Lolium multiflorum",
43643.00,15.00,118.00,1.00,4.00,2006.00,"0.1",,"Lotus wrangelianus",
43644.00,15.00,120.00,1.00,3.00,2006.00,"1",,"Lupinus bicolor",
43645.00,15.00,120.00,1.00,4.00,2006.00,"0.1",,"Lupinus bicolor",
43646.00,15.00,120.00,1.00,5.00,2006.00,"1",,"Lupinus bicolor",
43647.00,15.00,126.00,1.00,2.00,2006.00,"1",,"Medicago polymorpha",
43648.00,15.00,131.00,1.00,4.00,2006.00,"4",,"Micropus californicus",
43649.00,15.00,131.00,1.00,5.00,2006.00,"7",,"Micropus californicus",
43650.00,15.00,132.00,1.00,1.00,2006.00,"0.1",,"Microseris douglasii",
43651.00,15.00,132.00,1.00,2.00,2006.00,"1",,"Microseris douglasii",
43652.00,15.00,132.00,1.00,3.00,2006.00,"15",,"Microseris douglasii",
43653.00,15.00,139.00,1.00,5.00,2006.00,"3",,"Nassella pulchra",
43654.00,15.00,151.00,1.00,3.00,2006.00,"0.5",,"Plantago erecta",
43655.00,15.00,151.00,1.00,4.00,2006.00,"0.1",,"Plantago erecta",
43656.00,15.00,151.00,1.00,5.00,2006.00,"0.2",,"Plantago erecta",
43657.00,15.00,167.00,1.00,4.00,2006.00,"0.1",,"Silene gallica",
43658.00,15.00,167.00,1.00,5.00,2006.00,"1",,"Silene gallica",
43659.00,15.00,168.00,1.00,1.00,2006.00,"11",,"Sisyrinchium bellum",
43660.00,15.00,168.00,1.00,3.00,2006.00,"8",,"Sisyrinchium bellum",
43661.00,15.00,175.00,1.00,1.00,2006.00,"50",,"Taeniatherum caput-medusae",
43662.00,15.00,175.00,1.00,2.00,2006.00,"20",,"Taeniatherum caput-medusae",
43663.00,15.00,175.00,1.00,3.00,2006.00,"8",,"Taeniatherum caput-medusae",
43664.00,15.00,175.00,1.00,4.00,2006.00,"30",,"Taeniatherum caput-medusae",
43665.00,15.00,175.00,1.00,5.00,2006.00,"85",,"Taeniatherum caput-medusae",
43666.00,15.00,184.00,1.00,5.00,2006.00,"1",,"Trifolium dubium",
43667.00,15.00,185.00,1.00,1.00,2006.00,"2",,"Trifolium fucatum",
43668.00,15.00,185.00,1.00,2.00,2006.00,"0.5",,"Trifolium fucatum",
43669.00,15.00,228.00,1.00,1.00,2006.00,"0.4",,"Trifolium gracilentum",
43670.00,15.00,228.00,1.00,2.00,2006.00,"3",,"Trifolium gracilentum",
43671.00,15.00,228.00,1.00,3.00,2006.00,"0.1",,"Trifolium gracilentum",
43672.00,15.00,228.00,1.00,4.00,2006.00,"0.1",,"Trifolium gracilentum",
43673.00,15.00,228.00,1.00,5.00,2006.00,"0.1",,"Trifolium gracilentum",
43674.00,15.00,186.00,1.00,5.00,2006.00,"0.1",,"Trifolium hirtum",
43675.00,15.00,191.00,1.00,3.00,2006.00,"15",,"Triteleia laxa",
43676.00,15.00,197.00,1.00,4.00,2006.00,"0.1",,"Vulpia myuros",
43677.00,15.00,197.00,1.00,5.00,2006.00,"0.1",,"Vulpia myuros",
43678.00,16.00,12.00,1.00,1.00,2006.00,"0.1",,"Agoseris heterophylla",
43679.00,16.00,12.00,1.00,3.00,2006.00,"7",,"Agoseris heterophylla",
43680.00,16.00,12.00,1.00,4.00,2006.00,"1",,"Agoseris heterophylla",
43681.00,16.00,12.00,1.00,5.00,2006.00,"0.1",,"Agoseris heterophylla",
43682.00,16.00,260.00,1.00,4.00,2006.00,"0.1",,"Ancistrocarphus filagineus",
43683.00,16.00,38.00,1.00,4.00,2006.00,"0.1",,"Athysanus pusillus",
43684.00,16.00,22.00,1.00,1.00,2006.00,"0.1",,"Avena fatua",
43685.00,16.00,22.00,1.00,2.00,2006.00,"2",,"Avena fatua",
43686.00,16.00,26.00,1.00,1.00,2006.00,"80",,"Bromus hordeaceus",
43687.00,16.00,26.00,1.00,2.00,2006.00,"60",,"Bromus hordeaceus",
43688.00,16.00,26.00,1.00,3.00,2006.00,"2",,"Bromus hordeaceus",
43689.00,16.00,26.00,1.00,4.00,2006.00,"0.1",,"Bromus hordeaceus",
43690.00,16.00,26.00,1.00,5.00,2006.00,"2",,"Bromus hordeaceus",
43691.00,16.00,40.00,1.00,4.00,2006.00,"1",,"Calycadenia pauciflora",
43692.00,16.00,223.00,1.00,4.00,2006.00,"0.5","ask Kara about def","Camissonia graciliflora",
43693.00,16.00,271.00,1.00,3.00,2006.00,"0.1",,"Castilleja rubicundula",
43694.00,16.00,62.00,1.00,1.00,2006.00,"4",,"Dichelostemma capitatum",
43695.00,16.00,62.00,1.00,3.00,2006.00,"8",,"Dichelostemma capitatum",
43696.00,16.00,62.00,1.00,4.00,2006.00,"5",,"Dichelostemma capitatum",
43697.00,16.00,62.00,1.00,5.00,2006.00,"3",,"Dichelostemma capitatum",
43698.00,16.00,67.00,1.00,1.00,2006.00,"1",,"Epilobium brachycarpum",
43699.00,16.00,67.00,1.00,2.00,2006.00,"1",,"Epilobium brachycarpum",
43700.00,16.00,67.00,1.00,3.00,2006.00,"1",,"Epilobium brachycarpum",
43701.00,16.00,67.00,1.00,4.00,2006.00,"0.1",,"Epilobium brachycarpum",
43702.00,16.00,67.00,1.00,5.00,2006.00,"0.1",,"Epilobium brachycarpum",
43703.00,16.00,68.00,1.00,2.00,2006.00,"0.1",,"Eremocarpus setigerus",
43704.00,16.00,68.00,1.00,3.00,2006.00,"0.1",,"Eremocarpus setigerus",
43705.00,16.00,70.00,1.00,4.00,2006.00,"0.1",,"Eriogonum nudum",
43706.00,16.00,70.00,1.00,5.00,2006.00,"0.1",,"Eriogonum nudum",
43707.00,16.00,85.00,1.00,2.00,2006.00,"0.1",,"Gastridium ventricosum",
43708.00,16.00,92.00,1.00,2.00,2006.00,"0.4",,"Hemizonia congesta",
43709.00,16.00,92.00,1.00,3.00,2006.00,"1",,"Hemizonia congesta",
43710.00,16.00,92.00,1.00,4.00,2006.00,"4",,"Hemizonia congesta",
43711.00,16.00,92.00,1.00,5.00,2006.00,"1",,"Hemizonia congesta",
43712.00,16.00,220.00,1.00,5.00,2006.00,"3",,"Hesperolinon micranthum",
43713.00,16.00,101.00,1.00,1.00,2006.00,"0.1",,"Lactuca serriola",
43714.00,16.00,101.00,1.00,2.00,2006.00,"2",,"Lactuca serriola",
43715.00,16.00,101.00,1.00,3.00,2006.00,"0.1",,"Lactuca serriola",
43716.00,16.00,103.00,1.00,1.00,2006.00,"0.1",,"Lasthenia californica",
43717.00,16.00,103.00,1.00,3.00,2006.00,"15",,"Lasthenia californica",
43718.00,16.00,103.00,1.00,4.00,2006.00,"40",,"Lasthenia californica",
43719.00,16.00,103.00,1.00,5.00,2006.00,"65",,"Lasthenia californica",
43720.00,16.00,295.00,1.00,5.00,2006.00,"5",,"Lessingia ramulosa",
43721.00,16.00,108.00,1.00,5.00,2006.00,"0.1",,"Linanthus bicolor",
43722.00,16.00,111.00,1.00,1.00,2006.00,"30",,"Lolium multiflorum",
43723.00,16.00,111.00,1.00,2.00,2006.00,"20",,"Lolium multiflorum",
43724.00,16.00,111.00,1.00,3.00,2006.00,"40",,"Lolium multiflorum",
43725.00,16.00,117.00,1.00,4.00,2006.00,"6",,"Lotus humistratus",
43726.00,16.00,117.00,1.00,5.00,2006.00,"1",,"Lotus humistratus",
43727.00,16.00,118.00,1.00,1.00,2006.00,"0.2",,"Lotus wrangelianus",
43728.00,16.00,118.00,1.00,2.00,2006.00,"3",,"Lotus wrangelianus",
43729.00,16.00,131.00,1.00,2.00,2006.00,"2",,"Micropus californicus",
43730.00,16.00,131.00,1.00,5.00,2006.00,"2",,"Micropus californicus",
43731.00,16.00,132.00,1.00,1.00,2006.00,"0.1",,"Microseris douglasii",
43732.00,16.00,132.00,1.00,2.00,2006.00,"0.1",,"Microseris douglasii",
43733.00,16.00,132.00,1.00,4.00,2006.00,"8",,"Microseris douglasii",
43734.00,16.00,132.00,1.00,5.00,2006.00,"50",,"Microseris douglasii",
43735.00,16.00,139.00,1.00,2.00,2006.00,"20",,"Nassella pulchra",
43736.00,16.00,139.00,1.00,3.00,2006.00,"20",,"Nassella pulchra",
43737.00,16.00,139.00,1.00,4.00,2006.00,"5",,"Nassella pulchra",
43738.00,16.00,139.00,1.00,5.00,2006.00,"10",,"Nassella pulchra",
43739.00,16.00,141.00,1.00,3.00,2006.00,"0.2",,"Navarretia jepsonii",
43740.00,16.00,141.00,1.00,4.00,2006.00,"5",,"Navarretia jepsonii",
43741.00,16.00,141.00,1.00,5.00,2006.00,"3",,"Navarretia jepsonii",
43742.00,16.00,151.00,1.00,1.00,2006.00,"3",,"Plantago erecta",
43743.00,16.00,151.00,1.00,2.00,2006.00,"2",,"Plantago erecta",
43744.00,16.00,151.00,1.00,3.00,2006.00,"0.1",,"Plantago erecta",
43745.00,16.00,151.00,1.00,4.00,2006.00,"35",,"Plantago erecta",
43746.00,16.00,151.00,1.00,5.00,2006.00,"6",,"Plantago erecta",
43747.00,16.00,156.00,1.00,3.00,2006.00,"1",,"Poa secunda",
43748.00,16.00,161.00,1.00,4.00,2006.00,"3",,"Rigiopappus leptocladus",
43749.00,16.00,161.00,1.00,5.00,2006.00,"0.1",,"Rigiopappus leptocladus",
43750.00,16.00,339.00,1.00,5.00,2006.00,"1",,"Senecio eurycephalus",
43751.00,16.00,166.00,1.00,1.00,2006.00,"0.1",,"Sidalcea diploscypha",
43752.00,16.00,166.00,1.00,3.00,2006.00,"4",,"Sidalcea diploscypha",
43753.00,16.00,175.00,1.00,1.00,2006.00,"1",,"Taeniatherum caput-medusae",
43754.00,16.00,175.00,1.00,2.00,2006.00,"1",,"Taeniatherum caput-medusae",
43755.00,16.00,185.00,1.00,2.00,2006.00,"1",,"Trifolium fucatum",
43756.00,16.00,228.00,1.00,1.00,2006.00,"2","could be medicago","Trifolium gracilentum",
43757.00,16.00,196.00,1.00,1.00,2006.00,"0.1",,"Vulpia microstachys",
43758.00,16.00,196.00,1.00,2.00,2006.00,"10",,"Vulpia microstachys",
43759.00,16.00,196.00,1.00,3.00,2006.00,"0.1",,"Vulpia microstachys",
43760.00,16.00,196.00,1.00,4.00,2006.00,"25",,"Vulpia microstachys",
43761.00,16.00,196.00,1.00,5.00,2006.00,"5",,"Vulpia microstachys",
43762.00,17.00,12.00,1.00,4.00,2006.00,"0.3",,"Agoseris heterophylla",
43763.00,17.00,256.00,1.00,4.00,2006.00,"0.1",,"Aira caryophyllea",
43764.00,17.00,16.00,1.00,1.00,2006.00,"0.8",,"Anagallis arvensis",
43765.00,17.00,22.00,1.00,2.00,2006.00,"5",,"Avena fatua",
43766.00,17.00,26.00,1.00,1.00,2006.00,"10",,"Bromus hordeaceus",
43767.00,17.00,26.00,1.00,2.00,2006.00,"5",,"Bromus hordeaceus",
43768.00,17.00,26.00,1.00,3.00,2006.00,"25",,"Bromus hordeaceus",
43769.00,17.00,26.00,1.00,4.00,2006.00,"1",,"Bromus hordeaceus",
43770.00,17.00,26.00,1.00,5.00,2006.00,"2",,"Bromus hordeaceus",
43771.00,17.00,27.00,1.00,1.00,2006.00,"30",,"Bromus madritensis",
43772.00,17.00,27.00,1.00,2.00,2006.00,"25",,"Bromus madritensis",
43773.00,17.00,27.00,1.00,3.00,2006.00,"20",,"Bromus madritensis",
43774.00,17.00,27.00,1.00,4.00,2006.00,"25",,"Bromus madritensis",
43775.00,17.00,27.00,1.00,5.00,2006.00,"85",,"Bromus madritensis",
43776.00,17.00,43.00,1.00,5.00,2006.00,"0.3",,"Castilleja densiflora",
43777.00,17.00,45.00,1.00,1.00,2006.00,"6",,"Centaurea melitensis",
43778.00,17.00,45.00,1.00,2.00,2006.00,"0.1",,"Centaurea melitensis",
43779.00,17.00,45.00,1.00,4.00,2006.00,"0.1",,"Centaurea melitensis",
43780.00,17.00,45.00,1.00,5.00,2006.00,"5",,"Centaurea melitensis",
43781.00,17.00,46.00,1.00,1.00,2006.00,"20",,"Centaurea solstitialis",
43782.00,17.00,46.00,1.00,2.00,2006.00,"4",,"Centaurea solstitialis",
43783.00,17.00,46.00,1.00,4.00,2006.00,"0.1",,"Centaurea solstitialis",
43784.00,17.00,46.00,1.00,5.00,2006.00,"1",,"Centaurea solstitialis",
43785.00,17.00,59.00,1.00,2.00,2006.00,"1",,"Crassula connata",
43786.00,17.00,62.00,1.00,3.00,2006.00,"0.5",,"Dichelostemma capitatum",
43787.00,17.00,68.00,1.00,1.00,2006.00,"0.3",,"Eremocarpus setigerus",
43788.00,17.00,68.00,1.00,3.00,2006.00,"0.4",,"Eremocarpus setigerus",
43789.00,17.00,68.00,1.00,4.00,2006.00,"0.2",,"Eremocarpus setigerus",
43790.00,17.00,68.00,1.00,5.00,2006.00,"0.5",,"Eremocarpus setigerus",
43791.00,17.00,73.00,1.00,1.00,2006.00,"7",,"Erodium cicutarium",
43792.00,17.00,73.00,1.00,2.00,2006.00,"2",,"Erodium cicutarium",
43793.00,17.00,73.00,1.00,3.00,2006.00,"8",,"Erodium cicutarium",
43794.00,17.00,73.00,1.00,4.00,2006.00,"0.2",,"Erodium cicutarium",
43795.00,17.00,73.00,1.00,5.00,2006.00,"1",,"Erodium cicutarium",
43796.00,17.00,89.00,1.00,1.00,2006.00,"6",,"Gilia tricolor",
43797.00,17.00,89.00,1.00,2.00,2006.00,"3",,"Gilia tricolor",
43798.00,17.00,89.00,1.00,3.00,2006.00,"3",,"Gilia tricolor",
43799.00,17.00,89.00,1.00,4.00,2006.00,"1",,"Gilia tricolor",
43800.00,17.00,89.00,1.00,5.00,2006.00,"5",,"Gilia tricolor",
43801.00,17.00,101.00,1.00,2.00,2006.00,"0.2",,"Lactuca serriola",
43802.00,17.00,101.00,1.00,3.00,2006.00,"0.1",,"Lactuca serriola",
43803.00,17.00,101.00,1.00,4.00,2006.00,"0.3",,"Lactuca serriola",
43804.00,17.00,101.00,1.00,5.00,2006.00,"0.2",,"Lactuca serriola",
43805.00,17.00,106.00,1.00,4.00,2006.00,"0.5",,"Lepidium nitidum",
43806.00,17.00,126.00,1.00,1.00,2006.00,"4",,"Medicago polymorpha",
43807.00,17.00,126.00,1.00,2.00,2006.00,"3",,"Medicago polymorpha",
43808.00,17.00,126.00,1.00,3.00,2006.00,"0.2",,"Medicago polymorpha",
43809.00,17.00,126.00,1.00,5.00,2006.00,"1",,"Medicago polymorpha",
43810.00,17.00,139.00,1.00,2.00,2006.00,"0.5",,"Nassella pulchra",
43811.00,17.00,139.00,1.00,3.00,2006.00,"8",,"Nassella pulchra",
43812.00,17.00,142.00,1.00,3.00,2006.00,"0.2",,"Navarretia pubescens",
43813.00,17.00,151.00,1.00,1.00,2006.00,"1",,"Plantago erecta",
43814.00,17.00,151.00,1.00,3.00,2006.00,"1.5",,"Plantago erecta",
43815.00,17.00,151.00,1.00,4.00,2006.00,"0.2",,"Plantago erecta",
43816.00,17.00,165.00,1.00,2.00,2006.00,"2",,"Senecio vulgaris",
43817.00,17.00,180.00,1.00,3.00,2006.00,"0.5",,"Trifolium albopurpureum",
43818.00,17.00,189.00,1.00,1.00,2006.00,"0.1",,"Triphysaria eriantha",
43819.00,17.00,216.00,1.00,1.00,2006.00,"0.5",,"Velezia rigida",
43820.00,17.00,216.00,1.00,2.00,2006.00,"0.3",,"Velezia rigida",
43821.00,17.00,216.00,1.00,4.00,2006.00,"1",,"Velezia rigida",
43822.00,17.00,216.00,1.00,5.00,2006.00,"2",,"Velezia rigida",
43823.00,17.00,197.00,1.00,1.00,2006.00,"40",,"Vulpia myuros",
43824.00,17.00,197.00,1.00,2.00,2006.00,"10",,"Vulpia myuros",
43825.00,17.00,197.00,1.00,3.00,2006.00,"10",,"Vulpia myuros",
43826.00,17.00,197.00,1.00,4.00,2006.00,"20",,"Vulpia myuros",
43827.00,17.00,197.00,1.00,5.00,2006.00,"25",,"Vulpia myuros",
43828.00,18.00,11.00,1.00,2.00,2006.00,"0.1",,"Achyrachaena mollis",
43829.00,18.00,12.00,1.00,1.00,2006.00,"0.5",,"Agoseris heterophylla",
43830.00,18.00,12.00,1.00,2.00,2006.00,"0.5",,"Agoseris heterophylla",
43831.00,18.00,12.00,1.00,3.00,2006.00,"0.1",,"Agoseris heterophylla",
43832.00,18.00,12.00,1.00,4.00,2006.00,"1",,"Agoseris heterophylla",
43833.00,18.00,12.00,1.00,5.00,2006.00,"0.1",,"Agoseris heterophylla",
43834.00,18.00,260.00,1.00,2.00,2006.00,"0.2",,"Ancistrocarphus filagineus",
43835.00,18.00,260.00,1.00,3.00,2006.00,"1",,"Ancistrocarphus filagineus",
43836.00,18.00,21.00,1.00,1.00,2006.00,"95",,"Avena barbata",
43837.00,18.00,21.00,1.00,2.00,2006.00,"35",,"Avena barbata",
43838.00,18.00,21.00,1.00,3.00,2006.00,"0.8",,"Avena barbata",
43839.00,18.00,26.00,1.00,1.00,2006.00,"5",,"Bromus hordeaceus",
43840.00,18.00,26.00,1.00,2.00,2006.00,"5",,"Bromus hordeaceus",
43841.00,18.00,27.00,1.00,1.00,2006.00,"3",,"Bromus madritensis",
43842.00,18.00,27.00,1.00,2.00,2006.00,"2",,"Bromus madritensis",
43843.00,18.00,27.00,1.00,4.00,2006.00,"0.5",,"Bromus madritensis",
43844.00,18.00,27.00,1.00,5.00,2006.00,"30",,"Bromus madritensis",
43845.00,18.00,40.00,1.00,2.00,2006.00,"1",,"Calycadenia pauciflora",
43846.00,18.00,40.00,1.00,3.00,2006.00,"8",,"Calycadenia pauciflora",
43847.00,18.00,40.00,1.00,4.00,2006.00,"11",,"Calycadenia pauciflora",
43848.00,18.00,40.00,1.00,5.00,2006.00,"12",,"Calycadenia pauciflora",
43849.00,18.00,275.00,1.00,5.00,2006.00,"4",,"Chorizanthe polygonoides",
43850.00,18.00,62.00,1.00,2.00,2006.00,"3",,"Dichelostemma capitatum",
43851.00,18.00,62.00,1.00,3.00,2006.00,"0.3","not flowering","Dichelostemma capitatum",
43852.00,18.00,62.00,1.00,4.00,2006.00,"0.5","not flowering","Dichelostemma capitatum",
43853.00,18.00,68.00,1.00,2.00,2006.00,"0.4",,"Eremocarpus setigerus",
43854.00,18.00,68.00,1.00,5.00,2006.00,"0.1",,"Eremocarpus setigerus",
43855.00,18.00,89.00,1.00,4.00,2006.00,"3",,"Gilia tricolor",
43856.00,18.00,89.00,1.00,5.00,2006.00,"1.5",,"Gilia tricolor",
43857.00,18.00,94.00,1.00,1.00,2006.00,"1",,"Holocarpha virgata",
43858.00,18.00,94.00,1.00,2.00,2006.00,"4",,"Holocarpha virgata",
43859.00,18.00,94.00,1.00,4.00,2006.00,"40",,"Holocarpha virgata",
43860.00,18.00,94.00,1.00,5.00,2006.00,"60",,"Holocarpha virgata",
43861.00,18.00,233.00,1.00,1.00,2006.00,"3","or platyglossa?","Layia septentrionalis",
43862.00,18.00,233.00,1.00,2.00,2006.00,"7","or platyglossa?","Layia septentrionalis",
43863.00,18.00,233.00,1.00,4.00,2006.00,"7","or platyglossa?","Layia septentrionalis",
43864.00,18.00,233.00,1.00,3.00,2006.00,"0.1","or platyglossa???","Layia septentrionalis",
43865.00,18.00,117.00,1.00,3.00,2006.00,"1",,"Lotus humistratus",
43866.00,18.00,117.00,1.00,4.00,2006.00,"1",,"Lotus humistratus",
43867.00,18.00,117.00,1.00,5.00,2006.00,"6",,"Lotus humistratus",
43868.00,18.00,118.00,1.00,1.00,2006.00,"6",,"Lotus wrangelianus",
43869.00,18.00,118.00,1.00,2.00,2006.00,"8",,"Lotus wrangelianus",
43870.00,18.00,131.00,1.00,2.00,2006.00,"0.2",,"Micropus californicus",
43871.00,18.00,132.00,1.00,2.00,2006.00,"0.2",,"Microseris douglasii",
43872.00,18.00,132.00,1.00,3.00,2006.00,"8",,"Microseris douglasii",
43873.00,18.00,132.00,1.00,4.00,2006.00,"10",,"Microseris douglasii",
43874.00,18.00,132.00,1.00,5.00,2006.00,"0.3",,"Microseris douglasii",
43875.00,18.00,139.00,1.00,4.00,2006.00,"1",,"Nassella pulchra",
43876.00,18.00,151.00,1.00,1.00,2006.00,"0.3",,"Plantago erecta",
43877.00,18.00,151.00,1.00,2.00,2006.00,"8",,"Plantago erecta",
43878.00,18.00,151.00,1.00,3.00,2006.00,"2",,"Plantago erecta",
43879.00,18.00,151.00,1.00,4.00,2006.00,"25",,"Plantago erecta",
43880.00,18.00,151.00,1.00,5.00,2006.00,"5",,"Plantago erecta",
43881.00,18.00,176.00,1.00,5.00,2006.00,"0.5",,"Thysanocarpus curvipes",
43882.00,18.00,180.00,1.00,1.00,2006.00,"0.2",,"Trifolium albopurpureum",
43883.00,18.00,180.00,1.00,2.00,2006.00,"5",,"Trifolium albopurpureum",
43884.00,18.00,196.00,1.00,1.00,2006.00,"0.1",,"Vulpia microstachys",
43885.00,18.00,196.00,1.00,2.00,2006.00,"3",,"Vulpia microstachys",
43886.00,18.00,196.00,1.00,3.00,2006.00,"3",,"Vulpia microstachys",
43887.00,18.00,196.00,1.00,4.00,2006.00,"65",,"Vulpia microstachys",
43888.00,18.00,196.00,1.00,5.00,2006.00,"7",,"Vulpia microstachys",
43889.00,19.00,11.00,1.00,2.00,2006.00,"0.2",,"Achyrachaena mollis",
43890.00,19.00,16.00,1.00,1.00,2006.00,"0.5","could it have been called euphorbia before???","Anagallis arvensis",
43891.00,19.00,16.00,1.00,2.00,2006.00,"0.1","was this not euph before","Anagallis arvensis",
43892.00,19.00,38.00,1.00,4.00,2006.00,"0.2",,"Athysanus pusillus",
43893.00,19.00,266.00,1.00,4.00,2006.00,"1",,"Bromus carinatus",
43894.00,19.00,26.00,1.00,1.00,2006.00,"45",,"Bromus hordeaceus",
43895.00,19.00,26.00,1.00,2.00,2006.00,"70",,"Bromus hordeaceus",
43896.00,19.00,26.00,1.00,3.00,2006.00,"60",,"Bromus hordeaceus",
43897.00,19.00,26.00,1.00,4.00,2006.00,"75",,"Bromus hordeaceus",
43898.00,19.00,26.00,1.00,5.00,2006.00,"30",,"Bromus hordeaceus",
43899.00,19.00,30.00,1.00,3.00,2006.00,"0.1",,"Calandrinia ciliata",
43900.00,19.00,30.00,1.00,4.00,2006.00,"2",,"Calandrinia ciliata",
43901.00,19.00,226.00,1.00,5.00,2006.00,"0.3",,"Castilleja attenuata",
43902.00,19.00,50.00,1.00,1.00,2006.00,"7",,"Chlorogalum pomeridianum",
43903.00,19.00,50.00,1.00,2.00,2006.00,"15",,"Chlorogalum pomeridianum",
43904.00,19.00,58.00,1.00,2.00,2006.00,"0.3",,"Collinsia sparsiflora",
43905.00,19.00,58.00,1.00,5.00,2006.00,"2.5",,"Collinsia sparsiflora",
43906.00,19.00,62.00,1.00,1.00,2006.00,"0.1","not flowering","Dichelostemma capitatum",
43907.00,19.00,62.00,1.00,2.00,2006.00,"0.3","not flowering","Dichelostemma capitatum",
43908.00,19.00,62.00,1.00,3.00,2006.00,"0.2","not flowering","Dichelostemma capitatum",
43909.00,19.00,62.00,1.00,4.00,2006.00,"0.1","not flowering","Dichelostemma capitatum",
43910.00,19.00,62.00,1.00,5.00,2006.00,"0.1","not flowering","Dichelostemma capitatum",
43911.00,19.00,66.00,1.00,5.00,2006.00,"0.5",,"Elymus elymoides",
43912.00,19.00,67.00,1.00,4.00,2006.00,"7",,"Epilobium brachycarpum",
43913.00,19.00,70.00,1.00,5.00,2006.00,"5",,"Eriogonum nudum",
43914.00,19.00,207.00,1.00,5.00,2006.00,"1",,"Eriogonum vimineum",
43915.00,19.00,92.00,1.00,1.00,2006.00,"15",,"Hemizonia congesta",
43916.00,19.00,92.00,1.00,2.00,2006.00,"20",,"Hemizonia congesta",
43917.00,19.00,92.00,1.00,3.00,2006.00,"20",,"Hemizonia congesta",
43918.00,19.00,92.00,1.00,4.00,2006.00,"6",,"Hemizonia congesta",
43919.00,19.00,92.00,1.00,5.00,2006.00,"8",,"Hemizonia congesta",
43920.00,19.00,95.00,1.00,1.00,2006.00,"0.1",,"Hordeum brachyantherum",
43921.00,19.00,103.00,1.00,1.00,2006.00,"7",,"Lasthenia californica",
43922.00,19.00,103.00,1.00,2.00,2006.00,"5",,"Lasthenia californica",
43923.00,19.00,103.00,1.00,3.00,2006.00,"10",,"Lasthenia californica",
43924.00,19.00,103.00,1.00,4.00,2006.00,"5",,"Lasthenia californica",
43925.00,19.00,103.00,1.00,5.00,2006.00,"11",,"Lasthenia californica",
43926.00,19.00,108.00,1.00,1.00,2006.00,"0.1",,"Linanthus bicolor",
43927.00,19.00,108.00,1.00,2.00,2006.00,"5",,"Linanthus bicolor",
43928.00,19.00,108.00,1.00,3.00,2006.00,"8",,"Linanthus bicolor",
43929.00,19.00,108.00,1.00,4.00,2006.00,"0.1",,"Linanthus bicolor",
43930.00,19.00,111.00,1.00,1.00,2006.00,"15",,"Lolium multiflorum",
43931.00,19.00,118.00,1.00,1.00,2006.00,"2",,"Lotus wrangelianus",
43932.00,19.00,118.00,1.00,2.00,2006.00,"6",,"Lotus wrangelianus",
43933.00,19.00,118.00,1.00,3.00,2006.00,"7",,"Lotus wrangelianus",
43934.00,19.00,118.00,1.00,4.00,2006.00,"0.8",,"Lotus wrangelianus",
43935.00,19.00,118.00,1.00,5.00,2006.00,"2",,"Lotus wrangelianus",
