Site,Spp,1,2,3,4,5,Notes
35,Hordeum marinum,,,,,,
35,Hypochaeris glabra,,,,,,
35,Hypochaeris radicata,,,0.2,,,
35,Lactuca serriola,,,,,,
35,Lolium multiflorum,,,,,,
35,Lotus wrangelianus,,,,,,
35,Lupinus bicolor,,,,,,
35,Medicago polymorpha,,,,,,
35,Melilotus indica,,,,,,
35,Micropus californicus,,,,,,
35,Microseris douglasii,,,,,,
35,Plantago erecta,,,0.1,,0.1,
35,Poa bulbosa,,,,,,
35,Poa secunda,,,,,,
35,Senecio vulgaris,,,,,,
35,Taeniatherum caput-medusae,,,,0.2,,
35,Trifolium hirtum,,0.2,0.7,2,1.4,
35,Triteleia laxa,,,,,,
35,Vicia villosa,16,,,,1,
35,Vulpia myuros,,,,,,
36,Achyrachaena mollis,,,,,,
36,Amsinckia menziesii,,,,,,
36,Astragalus gambelianus,,,,,,
36,Athysanus pusillus,,,,,,
36,Avena fatua,30,30,39,50,39,
36,Brodiaea elegans,,,,,,
36,Bromus diandrus,,,,,0.3,
36,Bromus hordeaceus,,,0.1,,0.1,
36,Bromus madritensis,,1,0.3,,,
36,Capsella bursa-pastoris,,,,,,
36,Castilleja attenuata,,,,,,
36,Centaurea melitensis,,,,,,
36,Centaurea solstitialis,,0.2,1,3,,
36,Cerastium glomeratum,,,,,,
36,Clarkia purpurea,,,,,0.1,
36,Crassula connata,,0.1,,,,
36,Dichelostemma capitatum,,,,,,
36,Erodium botrys,,,,,,
36,Erodium brachycarpum,0.2,0.1,0.1,,5,
36,Erodium cicutarium,2,6,2,2,,
36,Eschscholzia californica,,,,,,
36,Filago gallica,,,,,0.2,
36,Geranium dissectum,,,,,,
36,Gnaphalium californicum,,,,,,
36,Holocarpha virgata,2,,,,,
36,Hordeum murinum,,,,,,
36,Hypochaeris glabra,,,,,,
36,Lactuca serriola,,,,,,
36,Layia platyglossa,,,,,,
36,Lepidium nitidum,0.1,,,,,
36,Lolium multiflorum,,,,,,
36,Lotus humistratus,,,,,,
36,Lupinus bicolor,0.2,,,0.2,0.1,
36,Lupinus microcarpus,,,,,,
36,Medicago polymorpha,,,,,,
36,Nassella pulchra,,,,,,
36,Phlox gracilis,,,,,,
36,Plagiobothrys nothofulvus,,,,,0.3,
36,Plantago erecta,0.1,0.2,0.1,,,
36,Poa bulbosa,,,,,,
36,Senecio vulgaris,,,,0.2,,
36,Silene gallica,,,,,,
36,Taeniatherum caput-medusae,,,,,,
36,Trifolium albopurpureum,,,,,,
36,Trifolium gracilentum,,,,,,
36,Trifolium hirtum,0.2,,0.3,0.6,1.5,
36,Triphysaria eriantha,,,,,,
36,Vulpia myuros,,,,,,
37,Achyrachaena mollis,,,,,,
37,Agoseris heterophylla,,,,,,
37,Allophyllum gilioides,,,,,,
37,Amsinckia menziesii,,,,,,
37,Avena fatua,70,30,20,20,43,
37,Bromus diandrus,,,,0.1,1,
37,Bromus hordeaceus,,,,0.1,0.2,
37,Bromus madritensis,,,0.3,1,,
37,Calandrinia ciliata,,0.4,,,,
37,Centaurea melitensis,,,,,,
37,Centaurea solstitialis,0.1,1,2,2,,
37,Clarkia purpurea,,,,,,
37,Cryptantha hispidula,,,,,,
37,Dichelostemma capitatum,,,,0.1,,
37,Eremocarpus setigerus,,,,,,
37,Erodium botrys,,,,,,
37,Erodium brachycarpum,,4,4,6,,
37,Erodium cicutarium,0.7,,,,0.4,
37,Euphorbia crenulata,,,,,0.1,
37,Filago gallica,,,3,0.8,0.2,
37,Geranium dissectum,,,,,,
37,Hieracium albiflorum,,,,,,
37,Holocarpha virgata,,,,,,
37,Hordeum marinum,,,,,,
37,Hypochaeris glabra,,,,,,
37,Lactuca serriola,,,,,,
37,Lepidium nitidum,,,,0.1,,
37,Lolium multiflorum,,,,,,
37,Lotus humistratus,,0.1,0.3,,,
37,Lotus wrangelianus,,,,,,
37,Lupinus bicolor,0.3,0.8,,,0.3,
37,Lupinus microcarpus,6,,,,,
37,Lupinus succulentus,,,,,,
37,Medicago polymorpha,,,,,,
37,Plagiobothrys nothofulvus,,,,,,
37,Plantago erecta,,,,0.2,,
37,Poa bulbosa,,,,,,
37,Silene gallica,,,,,,
37,Taeniatherum caput-medusae,,,,,,
37,Trifolium bifidum,,,,,,
37,Trifolium gracilentum,,0.2,,0.1,,
37,Trifolium hirtum,,0.2,2,0.2,0.3,
37,Trifolium microcephalum,,,,,,
37,Vicia villosa,,,,,,
37,Vulpia myuros,,,,,,
38,Agoseris heterophylla,,,,,,
38,Aira caryophyllea,,,,,,
38,Aphanes occidentalis,,,,,,
38,Astragalus gambelianus,,,,,,
38,Athysanus pusillus,,,0.1,,,
38,Avena fatua,0.3,,0.1,0.1,,
38,Bromus diandrus,,,,,0.1,
38,Bromus hordeaceus,1,6,3,1,4,
38,Bromus madritensis,,,3,,,
38,Bromus sp.,,,3,,,
38,Calandrinia ciliata,,,,,,
38,Cardamine oligosperma,,,,,,
38,Castilleja attenuata,,,0.1,,,
38,Centaurea solstitialis,1,,,,,
38,Cerastium glomeratum,,,,,,
38,Chlorogalum pomeridianum,,,,,,
38,Clarkia purpurea,2,0.3,0.5,0.1,0.1,
38,Claytonia parviflora,,,,,,
38,Cryptantha hispidula,,,,,,
38,Cynosurus echinatus,,,,,0.1,
38,Daucus pusillus,,,,0.1,,
38,Dichelostemma capitatum,,,,,0.5,
38,Dodecatheon hendersonii,,,,,,
38,Epilobium brachycarpum,,,,,,
38,Eremocarpus setigerus,0.1,0.2,,,,
38,Erodium botrys,,,,,,
38,Erodium brachycarpum,1,8,2,0.3,,
38,Erodium cicutarium,2,6,0.3,1,,
38,Euphorbia crenulata,,,,,,
38,Filago gallica,,,,,,
38,Galium aparine,,,,,,
38,Galium murale,0.8,0.3,0.5,0.1,0.1,
38,Gastridium ventricosum,,,,,,
38,Geranium dissectum,,,,,,
38,Geranium molle,,,,,4,
38,Gilia tricolor,,,0.2,,,
38,Hemizonia congesta,,,,,,
38,Holocarpha virgata,1,6,0.2,0.3,,
38,Hypochaeris glabra,2,0.5,0.9,0.1,0.1,
38,Lactuca serriola,1,,,0.1,,
38,Lepidium nitidum,,,,,,
38,Linanthus bicolor,,,,,,
38,Linanthus ciliatus,,,,,,
38,Lithophragma heterophyllum,,,,,,
38,Lotus humistratus,,,,,,
38,Lotus wrangelianus,0.2,0.1,,0.2,,
38,Lupinus bicolor,0.4,1,1,0.5,,
38,Micropus californicus,,0.3,0.1,0.1,0.1,
38,Minuartia californica,,,,,,
38,Minuartia sp.,,,,,,
38,Nassella pulchra,,,,,0.2,
38,Navarretia pubescens,,,,,,
38,Navarretia viscidula,,,,,,
38,Plagiobothrys nothofulvus,,,,,,
38,Plantago erecta,0.2,2,15,0.3,,
38,Ranunculus occidentalis,,,,,,
38,Sagina apetala,,,,,,
38,Sanicula bipinnatifida,,,,,0.2,
38,Sanicula crassicaulis,,,,,0.1,
38,Senecio vulgaris,,,,,,
38,Silene gallica,,,,,,
38,Taeniatherum caput-medusae,13,1,,3,0.5,
38,Torilis arvensis,0.6,,,,0.4,
38,Trifolium ciliolatum,,,,,,
38,Trifolium gracilentum,,,,0.1,0.1,
38,Trifolium hirtum,0.3,0.1,,0.1,,
38,Trifolium microcephalum,,,,,,
38,Trifolium microdon,,,,,,
38,Triphysaria eriantha,,,,,,
38,Vicia villosa,9,2,,16,17,
38,Vulpia microstachys,2,,0.1,,,
38,Vulpia myuros,,,,,,
39,Agoseris heterophylla,,,,,,
39,Aira caryophyllea,,,,,,
39,Anagallis arvensis,,,,,,
39,Aphanes occidentalis,,,,,,
39,Athysanus pusillus,,,,,,
39,Avena fatua,13,,,,,
39,Briza minor,,,,,,
39,Bromus hordeaceus,,0.3,0.2,6,,
39,Bromus madritensis,,,,,,
39,Calochortus luteus,,1,0.3,0.1,,
39,Carduus pycnocephalus,0.3,,,,,
39,Castilleja attenuata,,,,,,
39,Centaurea melitensis,4,0.1,1,,,some seedlings may have died
39,Centaurea solstitialis,,,,,,
39,Cerastium glomeratum,,,,,,
39,Clarkia purpurea,0.1,0.4,0.3,,0.3,
39,Cynosurus echinatus,,,,,,
39,Dichelostemma capitatum,0.1,,0.1,,,
39,Epilobium brachycarpum,0.1,0.1,,,,
39,Eremocarpus setigerus,0.3,,0.1,0.1,0.2,
39,Erodium botrys,0.3,,0.2,4,0.6,
39,Erodium brachycarpum,,,,,,
39,Erodium cicutarium,,8,5,0.8,5,
39,Filago gallica,,,,,,
39,Galium aparine,0.1,,,,,
39,Galium murale,0.4,2,,,,
39,Gastridium ventricosum,,,,,,
39,Geranium dissectum,0.3,,,,,
39,Gilia tricolor,,,,,,
39,Helianthus exilis,,,,,,
39,Hemizonia congesta,,,,,,
39,Holocarpha virgata,3,12,4,9,1,
39,Hypochaeris glabra,0.3,0.5,0.2,0.3,3,
39,Lactuca serriola,0.3,,,,,
39,Lepidium nitidum,,,,,,
39,Linanthus bicolor,,,,,,
39,Linanthus ciliatus,,,,,,
39,Lolium multiflorum,,,,,,
39,Lotus humistratus,,,,,,
39,Lotus wrangelianus,,,,,,
39,Lupinus bicolor,,,0.2,,,
39,Medicago polymorpha,,,,,,
39,Melilotus indica,,,,,,
39,Micropus californicus,,,0.1,,,
39,Minuartia douglasii,,,,,,
39,Navarretia jepsonii,0.3,1,0.2,,,
39,Navarretia pubescens,,,,,,
39,Navarretia tagetina,,,,,,
39,Plagiobothrys nothofulvus,,,,,,
39,Plantago erecta,,0.1,,0.3,0.2,
39,Ranunculus occidentalis,,,,,,
39,Sanicula bipinnatifida,,,,,,
39,Stellaria nitens,,,,,,
39,Taeniatherum caput-medusae,20,7,20,0.8,6,
39,Torilis arvensis,0.3,,,,,
39,Tragopogon dubius,1,,,,,
39,Trifolium albopurpureum,,,,,,
39,Trifolium gracilentum,,,,,,
39,Trifolium hirtum,,,,,,
39,Trifolium microcephalum,,,,,,
39,Trifolium microdon,,,,,,
39,Triphysaria eriantha,,,,,,
39,Vicia villosa,15,5,14,4,0.3,
39,Vulpia myuros,2,0.1,,,,
40,Agoseris heterophylla,,,,,,
40,Aira caryophyllea,,,,,,
40,Anagallis arvensis,,,,,,
40,Aphanes occidentalis,,,,,,
40,Astragalus gambelianus,,,,,,
40,Athysanus pusillus,,,,,,
40,Avena fatua,,1,16,,,
40,Briza minor,,,,,,
40,Brodiaea elegans,,,,,,
40,Bromus diandrus,,,,,0.1,
40,Bromus hordeaceus,0.1,0.5,,0.1,0.1,
40,Bromus madritensis,,,,,,
40,Calochortus luteus,,,,,,
40,Carduus pycnocephalus,,,,,,
40,Castilleja attenuata,,,,,,
40,Centaurea solstitialis,0.1,,,,,
40,Centaurium trichanthum,,,,,,
40,Cerastium glomeratum,,,,,,
40,Clarkia purpurea,,3,0.1,0.8,0.1,
40,Cynosurus echinatus,,,,,,
40,Daucus pusillus,,,,0.1,0.1,
40,Dichelostemma capitatum,,0.3,,,,
40,Epilobium brachycarpum,,,,,,
40,Eremocarpus setigerus,0.4,0.2,,0.1,,
40,Erodium botrys,,,,,,
40,Erodium brachycarpum,,,4,3,0.1,
40,Erodium cicutarium,,,,12,0.1,
40,Euphorbia crenulata,,,,,,
40,Filago gallica,,,,,,
40,Galium aparine,,,,,,
40,Galium murale,,,,2,,
40,Gastridium ventricosum,,,,,,
40,Geranium dissectum,,,,,,
40,Geranium molle,,,,,,
40,Hemizonia congesta,,,,,,
40,Holocarpha virgata,1,18,0.3,3,0.1,
40,Hypochaeris glabra,,0.1,0.2,0.8,0.1,
40,Juncus bufonius,,,,,,
40,Lactuca serriola,0.2,,,,,
40,Lepidium nitidum,,,,,,
40,Linanthus bicolor,,,,,,
40,Linanthus ciliatus,,,,,0.1,
40,Lolium multiflorum,,3,,,,
40,Lotus wrangelianus,,,,,,
40,Lupinus bicolor,,,,0.2,0.1,
40,Medicago polymorpha,,,,,,
40,Melilotus indica,,,,,,
40,Micropus californicus,,,,0.2,0.2,
40,Nassella pulchra,,2,,,,
40,Navarretia pubescens,,,,,,
40,Plantago erecta,,,0.2,0.1,,
40,Ranunculus occidentalis,,,,,,
40,Sagina apetala,,,,,,
40,Silene gallica,,,,,,
40,Stellaria nitens,,,,,,
40,Taeniatherum caput-medusae,13,1,18,16,0.3,
40,Torilis arvensis,,,,,,
40,Trifolium bifidum,,,,,,
40,Trifolium ciliolatum,,,,,,
40,Trifolium dubium,,,,,,
40,Trifolium fucatum,,,,,,
40,Trifolium gracilentum,,,,,,
40,Trifolium hirtum,,0.3,0.8,,0.1,
40,Trifolium microcephalum,,,,,,
40,Trifolium microdon,,,,,,
40,Trifolium willdenovii,,,,,,
40,Triphysaria eriantha,,,,,,
40,Vicia villosa,5,2,7,,,
40,Vulpia microstachys,,,,,,
40,Vulpia myuros,,,0.5,,,
40,Vicia or Astragalus sp.,,,0.1,,,
41,Agoseris grandiflora,,,0.3,,,
41,Agoseris heterophylla,,,,,,
41,Aira caryophyllea,,,,,,
41,Amsinckia menziesii,,,,,,
41,Aphanes occidentalis,,,,,,
41,Athysanus pusillus,,,,,,
41,Avena fatua,,,,11,9,
41,Brassica nigra,,,,,,
41,Bromus diandrus,,3,2,25,20,
41,Bromus hordeaceus,2,5,3,1,,
41,Bromus madritensis,0.6,,,,,
41,Calandrinia ciliata,,,0.1,,,
41,Castilleja densiflora,,,,,,
41,Centaurea solstitialis,,0.2,,0.1,,
41,Cerastium glomeratum,,,,,,
41,Clarkia purpurea,2,0.2,0.3,,,
41,Claytonia parviflora,,,,2,,
41,Cynosurus echinatus,,,,,,
41,Dactylis glomerata,,,,,,
41,Daucus pusillus,,,,,,
41,Dichelostemma capitatum,,,,,,
41,Dodecatheon hendersonii,,,,,,
41,Epilobium brachycarpum,,,,,,
41,Eremocarpus setigerus,0.4,0.1,0.1,,,
41,Erodium brachycarpum,11,35,13,,,
41,Erodium cicutarium,9,2,10,3,,
41,Euphorbia crenulata,,,,,,
41,Filago gallica,,,,,,
41,Galium aparine,,,,,5,
41,Galium murale,0.1,,0.1,,,
41,Geranium dissectum,,,,,,
41,Geranium molle,,,0.2,2,,
41,Gilia tricolor,,,,,,
41,Holocarpha virgata,0.1,0.1,,,,
41,Hypochaeris glabra,0.1,,,,,
41,Lactuca serriola,,,,,,
41,Lepidium nitidum,,,,,,
41,Linanthus bicolor,,,,,,
41,Linanthus ciliatus,,,0.3,,,
41,Lolium multiflorum,,,,,,
41,Lotus wrangelianus,,,,,,
41,Lupinus bicolor,1,,1,0.1,,
41,Medicago polymorpha,,,,,,
41,Micropus californicus,,,,,,
41,Minuartia californica,,,,,,
41,Navarretia jepsonii,,,,,,
41,Plagiobothrys nothofulvus,,,0.2,,,
41,Plantago erecta,,0.1,1,,,
41,Poa bulbosa,,,,,,
41,Polypogon monspeliensis,,,,,,
41,Quercus lobata,,,,,,
41,Sagina apetala,,,,,,
41,Sanicula crassicaulis,,,,,,
41,Silene gallica,,,,,,
41,Stellaria nitens,,,,,,
41,Taeniatherum caput-medusae,0.5,,,,,
41,Torilis arvensis,,,,5,0.4,
41,Tragopogon dubius,,,,,,
41,Trifolium albopurpureum,,,,,,
41,Trifolium bifidum,,,,,,
41,Trifolium dubium,,,,,,
41,Trifolium gracilentum,,,,,,
41,Trifolium hirtum,,0.1,0.2,3,,
41,Trifolium microcephalum,,,,,,
41,Trifolium microdon,,0.1,,,,
41,Trifolium willdenovii,,,,,,
41,Triphysaria eriantha,,,,,,
41,Vicia villosa,1,,,2,,
41,Vulpia microstachys,,,,,,
41,Vulpia myuros,,0.1,1,,,
42,Achyrachaena mollis,,,,,,
42,Aegilops triuncialis,,,,,,
42,Agoseris grandiflora,,,,,,
42,Agoseris heterophylla,,,,,,
42,Amsinckia menziesii,,,,,,
42,Astragalus gambelianus,,,,,,
42,Athysanus pusillus,,,,,,
42,Avena fatua,50,30,35,19,0.4,
42,Brodiaea elegans,,,,,,
42,Bromus diandrus,,,,,,
42,Bromus hordeaceus,,0.3,,0.6,,
42,Bromus madritensis,,,,,2,
42,Calochortus superbus,,,,,,
42,Camissonia graciliflora,,,,,,
42,Centaurea solstitialis,,0.1,,7,,
42,Centaurium trichanthum,,,,,,
42,Cerastium glomeratum,,,,,,
42,Chorizanthe membranacea,,,,,,
42,Clarkia purpurea,,,,,,
42,Crassula connata,,,,,,
42,Cryptantha hispidula,,,,,,
42,Dichelostemma capitatum,0.1,,,,,
42,Epilobium brachycarpum,,,,,,
42,Eremocarpus setigerus,,,,0.1,,
42,Erodium brachycarpum,,,,,1.1,
42,Erodium cicutarium,,,,,3,
42,Euphorbia crenulata,0.1,,,,,
42,Filago gallica,,,,,0.1,
42,Geranium dissectum,,,,,,
42,Geranium molle,,,,,,
42,Gilia tricolor,,,,,,
42,Hemizonia congesta,,,0.1,,,
42,Holocarpha virgata,,,,,0.3,
42,Hypochaeris glabra,,,,,,
42,Lactuca serriola,3,0.1,,,,
42,Lolium multiflorum,,3,,0.1,,
42,Lotus humistratus,,,,,1,
42,Lotus wrangelianus,,,,,,
42,Lupinus bicolor,,,,,,
42,Lupinus succulentus,,,,,,
42,Medicago polymorpha,,,,,,
42,Microseris douglasii,,,,,,
42,Nassella pulchra,,,,,,
42,Navarretia pubescens,,,,,,
42,Plagiobothrys nothofulvus,,,,,,
42,Plantago erecta,,,,0.1,0.4,
42,Polypogon monspeliensis,,,,,,
42,Senecio vulgaris,,,,,,
42,Silene gallica,,,,,,
42,Taeniatherum caput-medusae,1,3,3,,,
42,Torilis arvensis,,,,0.1,,
42,Trifolium dubium,,,,,,
42,Trifolium fucatum,,,,,,
42,Trifolium gracilentum,,,,,,
42,Trifolium hirtum,,0.1,,0.1,,
42,Velezia rigida,,,,,3,
42,Vicia villosa,,0.8,27,0.5,,
42,Vulpia microstachys,,,,,,
42,Vulpia myuros,,,,,,
43,Agoseris grandiflora,,,,2,,
43,Agoseris heterophylla,,,,,,
43,Athysanus pusillus,,,,,,
43,Avena fatua,10,5,30,17,14,
43,Brodiaea elegans,,,,,,
43,Bromus diandrus,,,,,,
43,Bromus hordeaceus,0.2,,0.2,,0.3,
43,Calochortus superbus,,,,,0.1,in fruit
43,Castilleja rubicundula,,,,,,
43,Centaurea solstitialis,,,,,,
43,Cerastium glomeratum,,,,,,
43,Chlorogalum pomeridianum,,,,,,
43,Clarkia purpurea,,,,,,
43,Cuscuta californica,,,,,,
43,Dichelostemma capitatum,1,3,0.1,0.7,0.4,
43,Epilobium brachycarpum,,,,,,
43,Eremocarpus setigerus,1,0.4,0.1,1,,
43,Euphorbia crenulata,0.1,0.1,,0.1,0.1,
43,Hemizonia congesta,0.1,11,1,0.3,2,
43,Hypochaeris glabra,,,,,,
43,Lactuca serriola,2,,0.2,2,2,"Lactuca saligna: quad 1 - 0.1, quad 4 - 0.5, and quad 5 - all. "
43,Lolium multiflorum,7,5,2,,,
43,Lotus wrangelianus,,,,,,
43,Lupinus bicolor,,,,,,
43,Medicago polymorpha,,,,,0.3,
43,Microseris douglasii,,,0.2,,,
43,Plantago erecta,,,,,,
43,Poa secunda,,,,,,
43,Polypogon monspeliensis,,,,,,
43,Senecio vulgaris,,,,,,
43,Taeniatherum caput-medusae,0.2,1,3,1,10,
43,Torilis arvensis,,,,,,
43,Trifolium bifidum,,,,,,
43,Trifolium fucatum,,,,,,
43,Trifolium gracilentum,,0.1,,0.1,0.1,
43,Trifolium hirtum,,,,,,
43,Trifolium willdenovii,,,,,,
43,Vicia villosa,,,,,7,
43,Vulpia microstachys,0.7,,,,,
44,Achyrachaena mollis,,,,,,
44,Agoseris heterophylla,,,,,,
44,Allium fimbriatum,,,,,,
44,Ancistrocarphus filagineus,,,,,,
44,Avena fatua,12,11,18,21,14,
44,Brodiaea elegans,,,,,,
44,Bromus hordeaceus,2,0.1,,,0.1,
44,Bromus madritensis,,,,,0.1,
44,Calochortus superbus,,,,,,
44,Castilleja rubicundula,,,,,,
44,Clarkia gracilis,,,,,,
44,Clarkia purpurea,,,,,,
44,Dichelostemma capitatum,0.2,0.1,0.2,0.1,0.3,
44,Epilobium brachycarpum,0.1,,,,,
44,Eremocarpus setigerus,,,2,1,2,
44,Eriogonum nudum,,,,,,
44,Eriogonum vimineum,,,,,0.4,
44,Hemizonia congesta,4,2,0.2,0.7,2,
44,Hesperolinon disjunctum,2,2,0.2,,,
44,Lactuca serriola,,,,,,
44,Lasthenia californica,,,,,,
44,Lotus humistratus,,,,,,
44,Lotus wrangelianus,0.2,0.1,,0.1,,
44,Lupinus microcarpus,,,,,,
44,Lupinus succulentus,,,,,,
44,Micropus californicus,,,,,,
44,Microseris douglasii,,,,,,
44,Nassella pulchra,9,16,,,2,
44,Perideridia kelloggii,,2,,1,,
44,Pinus sabiniana,,,,,,
44,Plantago erecta,,0.1,,,0.1,
44,Poa secunda,,,,,,
44,Ranunculus occidentalis,,,0.2,,,
44,Rigiopappus leptocladus,,,,,,
44,Sidalcea diploscypha,,,,,,
44,Taeniatherum caput-medusae,0.1,0.1,0.3,,1,
44,Trifolium bifidum,0.1,,,,,
44,Trifolium fucatum,,0.3,0.2,1,0.2,
44,Trifolium gracilentum,,0.1,,0.1,,
44,Vicia villosa,,,,,,
44,Vulpia microstachys,0.1,0.1,0.1,,0.1,
44,Vulpia myuros,,,,,,
44,Zigadenus fremontii,,,,,,
45,Agoseris heterophylla,,,,,0.3,
45,Allium fimbriatum,,,,,,
45,Ancistrocarphus filagineus,,0.1,0.2,,,
45,Athysanus pusillus,0.1,,,,,
45,Avena fatua,1,,10,16,25,
45,Bromus hordeaceus,,0.3,0.2,0.1,5,
45,Bromus madritensis,8,2,0.2,,,
45,Calochortus luteus,0.4,0.3,,0.1,,in fruit
45,Calochortus superbus,,,,,,
45,Calycadenia pauciflora,3,0.4,,,,
45,Castilleja attenuata,,,,,,
45,Castilleja rubicundula,,,,,,
45,Centaurea melitensis,1,0.1,1,3,,
45,Centaurea solstitialis,,,,,,
45,Clarkia gracilis,,,,,,
45,Clarkia purpurea,,,,,,
45,Dichelostemma capitatum,0.5,0.6,0.4,1,0.3,
45,Epilobium brachycarpum,,,,,,
45,Eremocarpus setigerus,,0.4,2,0.2,0.2,
45,Eriogonum covilleanum,,,,,,
45,Eriogonum nudum,1,,,,,
45,Eriogonum vimineum,,,,,,
45,Erodium cicutarium,,,,,,
45,Euphorbia crenulata,,,,,,
45,Filago californica,,,,,,
45,Grindelia camporum,0.1,,0.3,0.1,,
45,Hemizonia congesta,,2,0.6,0.5,3,
45,Hesperolinon disjunctum,1,0.1,,,,
45,Hypochaeris glabra,,,,,,
45,Lactuca serriola,,,,,,
45,Lepidium nitidum,,,,,,
45,Lotus humistratus,,3,,,,
45,Lotus wrangelianus,0.7,0.1,12,20,7,
45,Lupinus microcarpus,,,,1,1,
45,Lupinus succulentus,,,4,6,1,
45,Medicago polymorpha,,,,,,
45,Micropus californicus,,,,,,
45,Microseris douglasii,,0.2,,,0.1,
45,Nassella pulchra,2,,5,3,,
45,Navarretia pubescens,,0.1,1,,,
45,Plantago erecta,4,0.3,1,2,0.4,
45,Poa secunda,,,,,3,
45,Silene gallica,,,,,,
45,Taeniatherum caput-medusae,,,0.1,,0.2,
45,Trifolium albopurpureum,,,,,0.1,
45,Trifolium bifidum,,,,,,
45,Trifolium hirtum,,,,,,
45,Vicia villosa,,,,,,
45,Vulpia microstachys,1,,,,,
46,Agoseris heterophylla,,,,,,
46,Allium fimbriatum,,,,,,
46,Ancistrocarphus filagineus,,,,,,
46,Astragalus gambelianus,,,,,,
46,Athysanus pusillus,,,,,,
46,Avena fatua,,,6,10,14,
46,Brodiaea elegans,,,,,,
46,Bromus diandrus,,,,,,
46,Bromus hordeaceus,,,0.1,,0.6,
46,Bromus madritensis,,,8,0.2,,
46,Calochortus luteus,,,,,,
46,Calochortus superbus,,,,,,
46,Calochortus vestae,,,,,,
46,Calycadenia pauciflora,,,,,,
46,Castilleja rubicundula,,,,,,
46,Clarkia gracilis,0.2,,,4,0.1,
46,Clarkia purpurea,,,,,,
46,Dichelostemma capitatum,0.3,0.5,0.2,0.1,0.2,
46,Epilobium brachycarpum,,,,,,
46,Eremocarpus setigerus,,0.3,0.6,0.2,2,
46,Eriophyllum lanatum,,,,,,
46,Grindelia camporum,,0.2,,,,
46,Hemizonia congesta,10,7,11,7,3,
46,Hesperolinon californicum,,,,,,
46,Hesperolinon disjunctum,0.1,1,,,,
46,Lactuca serriola,,0.1,0.1,0.1,0.3,quad 5 - all Lactuca saligna
46,Lasthenia californica,,,,,,
46,Lotus humistratus,2,0.1,,0.2,0.1,
46,Lotus wrangelianus,,3,4,0.9,0.2,
46,Lupinus microcarpus,,2,0.5,0.1,,
46,Lupinus succulentus,,,,,,
46,Microseris douglasii,,,,,,
46,Nassella pulchra,15,,,24,1,
46,Navarretia pubescens,,,,,,
46,Plantago erecta,0.1,0.8,7,0.2,0.1,
46,Senecio vulgaris,,,,,,
46,Taeniatherum caput-medusae,,,,,0.2,
46,Trifolium albopurpureum,,,,,0.1,
46,Trifolium bifidum,,,,,,
46,Trifolium fucatum,,,,,,
46,Vulpia microstachys,,5,0.1,,0.2,
47,Achyrachaena mollis,,,,,,
47,Agoseris heterophylla,,,,,,
47,Allium fimbriatum,0.6,0.1,,,,
47,Ancistrocarphus filagineus,0.1,0.1,,,0.2,
47,Athysanus pusillus,0.1,,,0.1,0.2,
47,Avena fatua,1,12,15,11,0.3,
47,Brodiaea elegans,,,,,,
47,Bromus hordeaceus,3,4,0.2,0.1,,
47,Bromus madritensis,2,0.1,0.1,0.3,2,
47,Calochortus luteus,,0.1,,,,in fruit
47,Calycadenia pauciflora,,,,,,
47,Castilleja attenuata,,,,,,
47,Castilleja rubicundula,,,,,,
47,Clarkia purpurea,,,,,,
47,Dichelostemma capitatum,,0.5,0.2,0.2,0.1,
47,Eremocarpus setigerus,,0.2,2,,0.2,
47,Eriogonum nudum,0.4,1,3,0.7,0.5,
47,Filago gallica,,,,,,
47,Grindelia camporum,4,0.4,0.4,,,
47,Hemizonia congesta,2,2,1,2,4,
47,Hypochaeris glabra,,,,,,
47,Lasthenia californica,,,,,,
47,Lepidium nitidum,,,,,0.2,
47,Lolium multiflorum,,,,,,
47,Lomatium utriculatum,,,,,,
47,Lotus wrangelianus,,,,0.3,0.1,
47,Lupinus microcarpus,,2,0.1,0.4,,
47,Lupinus succulentus,,,,,,
47,Micropus californicus,,0.1,0.1,,,
47,Microseris douglasii,0.1,,,0.3,5,
47,Mimulus douglasii,,,,,,
47,Navarretia pubescens,,0.2,0.2,0.1,0.2,
47,Phlox gracilis,,,,,,
47,Plantago erecta,3,0.2,0.2,0.6,11,
47,Stellaria nitens,,,,,,
47,Taeniatherum caput-medusae,2,0.1,0.1,,0.1,
47,Trifolium fucatum,0.5,0.4,0.6,0.3,0.2,
47,Vulpia microstachys,,0.1,,,0.2,
47,Zigadenus fremontii,,,,,,
48,Achyrachaena mollis,0.1,,,,,
48,Agoseris heterophylla,,,,,,
48,Allium fimbriatum,8,0.5,,,,
48,Ancistrocarphus filagineus,,,,,,
48,Athysanus pusillus,0.1,0.1,0.1,0.1,,
48,Avena fatua,,,15,13,15,
48,Brodiaea elegans,,,0.3,,,
48,Bromus diandrus,,,,,,
48,Bromus hordeaceus,0.5,,0.1,0.1,,
48,Bromus madritensis,0.2,0.1,,,,
48,Calochortus luteus,,,,,,
48,Calycadenia pauciflora,2,5,0.4,,,
48,Camissonia graciliflora,,0.1,,,,
48,Castilleja attenuata,,,,,,
48,Castilleja rubicundula,,,,,,
48,Centaurea melitensis,,,,,,
48,Clarkia gracilis,,,,,,
48,Clarkia purpurea,,,,,,
48,Collinsia sparsiflora,,,,,,
48,Dichelostemma capitatum,0.1,0.2,0.3,0.2,,
48,Epilobium brachycarpum,,,,,,
