Site,Spp,1,2,3,4,5,Notes
37,Holocarpha virgata,,,,,,
37,Hypochaeris glabra,,,,,,
37,Lolium multiflorum,,,,,,
37,Lotus humistratus,,,,,,
37,Lupinus bicolor,,,,,,
37,Lupinus microcarpus,,,,,,
37,Medicago polymorpha,,,,,,
37,Micropus californicus,,,,,,
37,Phlox spp.,,,,,,
37,Plagiobothrys nothofulvus,,,,,,
37,Plantago erecta,,,,,,
37,Poa bulbosa,,,,,,
37,Silene gallica,,,,,,
37,Sonchus oleraceus,,,,,,
37,Taeniatherum caput-medusae,,,,,,
37,Trifolium gracilentum,,,,,,
37,Trifolium hirtum,0.5,0.5,0.1,,11.0,
37,Trifolium microcephalum,,,,,,
37,Vicia villosa,,,,,,
37,Vulpia myuros,,,,,,
NOTES:,Burned 2011. Transect wraps around the hill. Read west to east ,,,,,,
38,Agoseris heterophylla,,,,,,
38,Aira caryophyllea,,,,,,
38,Aphanes occidentalis,,,,,,
38,Athysanus pusillus,,,,,,
38,Avena barbata,,,,4.5,,could be fatua
38,Bromus diandrus,,,,,1.0,
38,Bromus hordeaceus,8.0,10.0,5.0,44.0,18.0,
38,Bromus madritensis,0.1,0.1,0.2,,,
38,Calandrinia ciliata,,,,,,
38,Cardamine oligosperma,,,,,,
38,Castilleja attenuata,,,,,,
38,Centaurea solstitialis,0.2,,0.1,,,
38,Cerastium glomeratum,,,,,,
38,Chlorogalum pomeridianum,,,,,,
38,Clarkia purpurea,,0.1,0.1,,,
38,Claytonia parviflora,,,,,,
38,Crassula connata,,,,,,
38,Cynosurus echinatus,,,,0.1,1.0,
38,Daucus pusillus,,,,,,
38,Dichelostemma capitatum,,,,,0.1,
38,Dodecatheon hendersonii,,,,,,
38,Epilobium brachycarpum,,,,,,
38,Eremocarpus setigerus,,,,,,
38,Erodium botrys,,,,,,
38,Erodium brachycarpum,1.5,4.0,8.0,1.6,,
38,Erodium cicutarium,2.0,1.2,0.3,0.5,,
38,Euphorbia crenulata,,,,,,
38,Filago gallica,,,0.1,,,
38,Galium murale,0.2,1.5,0.1,0.2,0.3,
38,Gastridium ventricosum,,,,,,
38,Geranium dissectum,,,,,0.6,
38,Gilia tricolor,,,,,,
38,Holocarpha virgata,0.8,9.0,0.3,0.2,,
38,Hypochaeris glabra,,1.5,4.2,1.3,0.5,
38,Lactuca serriola,4.5,,,,,
38,Lepidium nitidum,,,,,,
38,Linanthus bicolor,,,,,,
38,Linanthus ciliatus,,,,,,
38,Lithophragma heterophyllum,,,,,,
38,Lotus wrangelianus,,,,,,
38,Lupinus bicolor,0.5,1.3,1.0,0.3,,
38,Lupinus nanus,,,,,,
38,Melilotus indica,,,,,,
38,Micropus californicus,,,,,,
38,Minuartia sp.,,,,,,
38,Navarretia pubescens,,,,,,
38,Plagiobothrys nothofulvus,,0.2,16.0,3.0,,
38,Plantago erecta,,1.8,42.0,1.5,,
38,Ranunculus occidentalis,,,,,,
38,Sanicula crassicaulis,,,,,,
38,Senecio vulgaris,,,,,,
38,Silene gallica,,,,,,
38,Taeniatherum caput-medusae,35.0,5.0,0.2,4.5,3.3,
38,Torilis arvensis,,,,,7.0,
38,Trifolium ciliolatum?,,,,,,
38,Trifolium gracilentum,1.0,,,4.0,2.0,
38,Trifolium hirtum,0.4,1.6,,,,
38,Trifolium microcephalum,,,,,,
38,Trifolium microdon,,,,,,
38,Triphysaria eriantha,,,,,,
38,Vicia villosa,5.0,1.2,,8.0,10.0,
38,Vulpia microstachys,,,,,,
38,Vulpia myuros,,,,,,
38,Geranium mollis,,,,,0.7,
38,Hemizonia congesta,0.1,,,,,
NOTES:,,,,,,,
39,Agoseris heterophylla,,,,,,
39,Aira caryophyllea,,,,,,
39,Anagallis arvensis,,,,,,
39,Athysanus pusillus,,,,,,
39,Avena barbata,,,,,,
39,Avena fatua,0.6,,,,,
39,Briza minor,,,,,,
39,Bromus hordeaceus,0.4,3.0,0.2,13.0,2.0,
39,Calochortus luteus,,,,,,
39,Castilleja attenuata,,,,,,
39,Centaurea melitensis,3.0,,0.3,,,
39,Cerastium glomeratum,,,,,,
39,Clarkia purpurea,,,0.1,,0.4,
39,Crassula connata,,,,,,
39,Cynosurus echinatus,,,,,,
39,Dichelostemma capitatum,,0.2,0.3,,,
39,Epilobium brachycarpum,,,,,,
39,Eremocarpus setigerus,,,,,,
39,Erodium botrys,0.6,,,3.0,0.5,
39,Erodium brachycarpum,,,,,,
39,Erodium cicutarium,,1.6,0.6,8.0,2.0,
39,Filago gallica,,,,,,
39,Galium aparine,,,,,,
39,Galium murale,1.2,0.7,,0.3,,
39,Gastridium ventricosum,,,,,,
39,Geranium dissectum,0.3,1.4,,,,
39,Holocarpha virgata,0.1,0.7,0.1,6.0,0.3,
39,Hypochaeris glabra,1.0,,,2.5,4.4,
39,Lactuca serriola,2.8,7.0,5.0,,0.5,
39,Lepidium nitidum,,,,,,
39,Linanthus bicolor,,,,,0.2,
39,Linanthus ciliatus,,,,,,
39,Lolium multiflorum,,,,,,
39,Lotus wrangelianus,,,,,,
39,Lupinus nanus,,,,,,
39,Lupinus bicolor,,,,,0.2,
39,Medicago polymorpha,,,,,,
39,Melilotus indica,,,,,,
39,Micropus californicus,,,,,,
39,Nassella pulchra,,,,,,
39,Navarretia jepsonii,,,,,,
39,Navarretia pubescens,,,,,,
39,Plagiobothrys nothofulvus,,,,,,
39,Plantago erecta,,,0.3,5.0,0.3,
39,Ranunculus occidentalis,,,,,,
39,Sonchus?,,,,,,
39,Stellaria nitens,,,,,,
39,Taeniatherum caput-medusae,55.0,32.0,76.0,12.0,82.0,
39,Torilis,,,,,,
39,Torilis arvensis,,,,,,
39,Trifolium albopurpureum,,,,,,
39,Trifolium gracilentum,,,,,,
39,Trifolium hirtum,,,,,,
39,Trifolium microcephalum,,,,,,
39,Trifolium microdon,,,,,,
39,Triphysaria eriantha,,,,,,
39,Vicia villosa,0.3,1.5,8.0,2.6,0.5,
39,Vulpia myuros,,,,,,
39,Carduus pycnocephalus,0.2,,,,,
39,Hemizonia congesta,,,,,0.2,
39,Hemizonia congesta,,,,,0.2,
NOTES:,,,,,,,
40,Agoseris heterophylla,,,,,,
40,Aira caryophyllea,,,8.0,,,
40,Anagallis arvensis,,,,,,
40,Astragalus pusillus,,,,,,"not a real species, probably meant Athysanus pusillus"
40,Athysanus pusillus,,,0.1,,,
40,Avena fatua,,0.8,3.0,,0.1,
40,Briza minor,,,,,,
40,Brodiaea elegans,,,,,,
40,Bromus diandrus,,,,,,
40,Bromus hordeaceus,3.2,1.6,5.0,0.6,0.9,
40,Bromus madritensis,,,,,0.2,
40,Carduus pycnocephalus,,,,,,
40,Castilleja attenuata,,,,,,
40,Cerastium glomeratum,,,,,,
40,Clarkia purpurea,,,0.2,,,
40,Crassula connata,,,,,,
40,Cynosurus echinatus,,,,,,
40,Daucus pusillus,,,0.1,,,
40,Dichelostemma capitatum,0.1,0.2,,,,
40,Epilobium brachycarpum,,,,,,
40,Erodium brachycarpum,0.1,0.9,5.0,2.0,0.1,
40,Erodium cicutarium,,,,14.0,0.2,
40,Euphorbia crenulata,,,,,,
40,Filago gallica,,,,,,
40,Galium aparine,,,,,,
40,Gastridium ventricosum,,,,,,
40,Geranium dissectum,0.7,,,,,
40,Holocarpha virgata,,0.2,4.0,0.9,,
40,Hypochaeris glabra,,1.8,35.0,31.0,0.1,
40,Juncus bufonius,,,,,,
40,Lactuca serriola,0.2,,0.1,0.1,,
40,Lepidium nitidum,,,,,,
40,Linanthus bicolor,,,,,,
40,Linanthus ciliatus,,,,,,
40,Lolium multiflorum,0.1,0.4,,,,
40,Lotus wrangelianus,,,,,,
40,Lupinus nanus/bicolor,,,,0.4,0.1,
40,Medicago polymorpha,,,,,,
40,Melilotus indica,,,,,,
40,Micropus californicus,,,0.2,0.8,0.1,
40,Nassella pulchra,,,,,,
40,Navarretia pubescens,,,,,,
40,Plantago erecta,,,0.1,,,
40,Ranunculus occidentalis,,,,,,
40,Silene gallica,,,,,,
40,Stellaria nitens,,,,,,
40,Taeniatherum caput-medusae,88.0,27.0,8.0,80.0,4.0,
40,Torilis arvensis,,,,,,
40,Trifolium bifidum,,,,,,
40,Trifolium ciliolatum,,,,,,
40,Trifolium dubium,,,,,,
40,Trifolium fucatum,,,,,,
40,Trifolium gracilentum,0.1,,,,,
40,Trifolium hirtum,,18.0,6.0,,0.6,
40,Trifolium microcephalum,,,,,,
40,Trifolium microdon,,,,,,
40,Trifolium willdenovii,,,,,,
40,Triphysaria eriantha or is there versicolor here too?,,,,,,
40,Vicia villosa,1.0,2.5,0.5,0.5,,
40,Vulpia microstachys,,,,,,
40,Vulpia myuros,,,,,,
40,Galium murale,0.1,,,2.0,,
40,Hemizonia congesta,,,,0.1,,
NOTES:,,,,,,,
41,Agoseris grandiflora,,,,,,
41,Agoseris heterophylla,,0.1,,,,
41,Aira caryophyllea,,,0.1,,,
41,Amsinckia menziesii,0.2,,,,,
41,Aphanes occidentalis,,,,,,
41,Athysanus pusillus,,,0.1,,,
41,Avena barbata,,,,,,
41,Avena fatua,0.5,8.0,8.0,25.0,20.0,
41,Barbarea,,,,,,
41,Brassica nigra,,,,,,
41,Briza minor,,,,,,
41,Bromus diandrus,0.2,4.0,3.0,53.0,55.0,
41,Bromus hordeaceus,6.0,13.0,6.0,0.4,,
41,Bromus madritensis,0.1,,,,,
41,Calandrinia ciliata,,,,,,
41,Centaurea solstitialis,,1.6,,,,
41,Cerastium glomeratum,,,,,,
41,Clarkia purpurea,0.6,0.1,0.1,,,
41,Claytonia parviflora,,,,,,
41,Crassula connata,,,,,,
41,Cynosurus echinatus,,,,0.1,,
41,Daucus pusillus,,,0.1,,,
41,Dichelostemma capitatum,,,,0.4,,
41,Dodecatheon hendersonii,,,,,,
41,Epilobium brachycarpum,,,,,,
41,Eremocarpus setigerus,,,,,,
41,Erodium brachycarpum,16.0,13.0,4.0,,,
41,Erodium cicutarium,4.0,1.0,,,,
41,Filago gallica,,,,,,
41,Galium aparine,,,,,,
41,Galium murale,1.2,0.1,0.1,,0.2,
41,Geranium dissectum,,,,,,
41,Holocarpha virgata,1.4,0.1,,,,
41,Hordeum murinum,,,,,,
41,Hypochaeris glabra,,1.5,0.7,,,
41,Hypochaeris radicata,,,,,,
41,Lactuca serriola,,,,,,
41,Lepidium nitidum,,,,,,
41,Linanthus bicolor,,,,,,
41,Linanthus ciliatus,,0.3,0.3,,,
41,Lolium multiflorum,,,,,,
41,Lotus wrangelianus,,,,,,
41,Lupinus bicolor,0.9,,2.5,,,
41,Lupinus nanus,,,,,,
41,Medicago polymorpha,,,,,,
41,Micropus californicus,,,,,,
41,Navarretia jepsonii,,,,,,
41,Plagiobothrys nothofulvus,,,0.1,,,
41,Plantago erecta,,,0.1,,,
41,Poa bulbosa,,,,,,
41,Polypogon monspeliensis,,,,,,
41,Quercus lobata,,,,,,
41,Sanicula crassicaulis,,,,,,
41,Silene gallica,,,,,,
41,Stellaria media,,,,,,
41,Stellaria nitens,,,,,,
41,Taeniatherum caput-medusae,15.0,,,,,
41,Torilis arvensis,,,0.1,4.5,0.1,
41,Tragopogon dubius,,,,,,
41,Trifolium dubium,,,,,,
41,Trifolium hirtum,0.6,9.0,21.0,7.0,,
41,Trifolium microcephalum,0.1,0.1,,0.1,,
41,Trifolium microdon,,,,,,
41,Trifolium willdenovii,,,,,,
41,Triphysaria eriantha,,,,,,
41,Vicia villosa,,,,1.0,,
41,Vulpia microstachys,,,0.1,,,
41,Vulpia myuros,,,,,,
41,Unk mustard,,,,,0.1,
41,Geranium mollis,,,0.1,,,
41,Euphorbia crenulata,,,0.1,,,
41,Dactylis glomerata,,,0.4,,,
41,Unk mustard,,,,,0.1,
NOTES:,"Quad 1 is way out of line, quad 4 hard to find, needs to be remarked",,,,,,
42,Achyrachaena mollis,,,,,,
42,Aegilops triuncialis,,,,,,
42,Agoseris grandiflora,,,,,,
42,Agoseris heterophylla,,,,,,
42,Amsinckia menziesii,,,,,,
42,Astragalus gambelianus,,,,,0.4,
42,Athysanus pusillus,,,,,,
42,Avena barbata,,,,,,
42,Avena fatua,88.0,21.0,45.0,12.0,0.1,
42,Brodiaea elegans,,0.1,,,,
42,Bromus diandrus,,,,,,
42,Bromus hordeaceus,,0.9,2.0,5.0,0.2,
42,Bromus madritensis,,,,,0.8,
42,Calochortus superbus,,,,,,
42,Camissonia graciliflora,,,,,,
42,Castilleja attenuata,,,,,,
42,Centaurea solstitialis,0.5,15.0,,15.0,0.9,
42,Centaurium trichanthum,,,,,,
42,Cerastium glomeratum,,,,,,
42,Chorizanthe membranacea,,,,,,
42,Clarkia purpurea,,,,,,
42,Crassula connata,,,,,,
42,Dichelostemma capitatum,,,0.1,,,
42,Epilobium brachycarpum,,,,,,
42,Eremocarpus setigerus,,,,,,
42,Erodium brachycarpum,,,,,0.3,
42,Erodium cicutarium,,,,,0.9,
42,Euphorbia crenulata,0.1,,,,,
42,Filago gallica,,,,,,
42,Geranium dissectum,,,,,,
42,Gilia tricolor,,,,,,
42,Hemizonia congesta,,,,,0.1,
42,Holocarpha virgata,,,,,1.6,
42,Hypochaeris glabra,,,,,0.2,
42,Lactuca serriola,0.3,,0.5,,0.1,
42,Lolium multiflorum,,6.0,,,,
42,Lotus humistratus,,,,,0.3,
42,Lotus wrangelianus,,,,,,
42,Lupinus bicolor,,,,,,
42,Lupinus nanus,,,,,,
42,Medicago polymorpha,0.1,,,,,
42,Microseris douglasii,,,,,,
42,Nassella pulchra,,,,,,
42,Plagiobothrys nothofulvus,,,,,,
42,Plantago erecta,,,,,0.6,
42,Polypogon monspeliensis,,,,,,
42,Senecio vulgaris?,,,,,,
42,Silene gallica ?,,,,,,
42,Sonchus oleraceus,,,,,,
42,Taeniatherum caput-medusae,6.0,11.0,7.0,1.5,,
42,Torilis arvensis,,,,,,
42,Trifolium dubium,,,,,,
42,Trifolium fucatum,1.2,,,,,
42,Trifolium gracilentum,,,,,,
42,Trifolium hirtum,1.5,14.0,3.0,6.0,6.0,
42,Vicia villosa,,,14.0,0.8,,
42,Vulpia microstachys,,,,,,
42,Vulpia myuros,,,,,,
42,Unknown tiny opp lvs,,,,,,
42,Velezia rigida,,,,,8.0,
NOTES:,Subplots 3-5 run over by construction of irrigation line in 2010. New rebar pounded in.,,,,,,
43,Agoseris grandiflora,,,,,,
43,Agoseris heterophylla,1.0,0.2,0.1,,0.2,
43,Athysanus pusillus,,,,,,
43,Avena barbata,,,,,,
43,Avena fatua,4.0,,11.0,25.0,16.0,
43,Brodiaea elegans,0.1,0.1,,,,
43,Bromus diandrus,,,,,,
43,Bromus hordeaceus,,0.2,5.0,,1.5,
43,Calochortus superbus,,,,,,
43,Castilleja rubicundula,,,,,,
43,Cerastium glomeratum,,,,,,
43,Clarkia purpurea,,,,,,
43,Cuscuta californica,,,,,,
43,Dichelostemma capitatum,,0.3,0.3,,,
43,Epilobium brachycarpum,,,,,,
43,Eremocarpus setigerus,,,,,,
43,Euphorbia crenulata,0.2,0.2,0.3,1.0,,
43,Hemizonia congesta,12.0,55.0,8.0,1.5,,
43,Hypochaeris glabra,,,,,,
43,Lactuca serriola,0.2,0.2,0.1,1.6,18.0,
43,Lolium multiflorum,6.0,0.1,7.0,0.1,,
43,Lupinus bicolor,,,,,,
43,Medicago polymorpha,,,,,,
43,Microseris douglasii,,,,,,
43,Plantago erecta,,,,,,
43,Poa secunda,,,,,,
43,Polypogon monspeliensis,,,,,,
43,Senecio vulgaris,,,,,,
43,Sonchus oleraceus,,,,,,
43,Taeniatherum caput-medusae,9.5,21.0,13.0,27.0,18.0,
43,Torilis arvensis,,,,,,
43,Trifolium fucatum,,0.4,3.0,,,
43,Trifolium gracilentum,,,0.3,0.1,0.3,
43,Trifolium hirtum,,,,,1.0,
43,Trifolium willdenovii,,,,,,
43,Vicia villosa,,,,,1.0,
NOTES:,,,,,,,
44,Achyrachaena mollis,,,,,,
44,Allium fimbriatum,,,,,,
44,Ancistrocarphus filagineus,,,,,,
44,Avena barbata,,,,,,
44,Avena fatua,70.0,35.0,80.0,80.0,50.0,
44,Brodiaea elegans,,,,,,
44,Bromus hordeaceus,4.0,,,,,
44,Bromus madritensis,,,,,,
44,Castilleja rubicundula,,,,,,
44,Clarkia gracilis,,,,,,
44,Clarkia purpurea,,,,,,
44,Dichelostemma capitatum,0.1,0.1,0.5,0.2,1.5,
44,Epilobium brachycarpum,,,,,,
44,Eremocarpus setigerus,,,0.1,,0.2,
44,Eriogonum nudum,,,,,2.0,
44,Eriogonum vimineum,,,,,,
44,Hemizonia congesta,,,,,,
44,Hesperolinon disjunctum,,,,,,
44,Lactuca serriola,,,,,,
44,L. succulentus,,,,,,
44,Lasthenia californica,,,,,,
44,Lotus humistratus,,,,,,
44,Lotus wrangelianus,,,,,,
44,Lupinus microcarpus,,,,,,
44,Micropus californicus,,,,,,
44,Microseris douglasii,,,,1.0,,
44,Nassella pulchra,13.0,8.0,,,10.0,
44,Perideridia kelloggii,0.4,2.0,,2.0,,
44,Pinus sabiniana seedling,,,,,,
44,Plantago erecta,,,,,,
44,Ranunculus occidentalis,,,,,,
44,Rigiopappus leptocladus,,,,,,
44,Sidalcea diploscypha,,,,,,
44,Sonchus oleraceus,,,,,,
44,Taeniatherum caput-medusae,0.5,4.0,9.0,5.5,6.0,
44,Trifolium bifidum,,,,,,
44,Trifolium fucatum,,7.0,5.0,,0.2,
44,Trifolium gracilentum,,,,,,
44,Unknown whorled subwhorled,,,,,,
44,Vicia villosa,,,,,,
44,Vulpia microstachys,0.1,,,0.9,0.1,
44,Vulpia myuros,,,,,,
44,Zigadenus fremontii,,,,,,
NOTES:,,,,,,,
45,Agoseris heterophylla,,,,,,
45,Allium fimbriatum,,,,,,
45,Ancistrocarphus filagineus,,,,,,
45,Athysanus pusillus,,,,,,
45,Avena barbata,15.0,10.0,35.0,80.0,30.0,
45,Avena fatua,,,,,,
45,Bromus hordeaceus,,0.1,,1.0,3.0,
45,Bromus madritensis,35.0,6.0,0.1,5.0,,
45,Calochortus luteus,,,,,,
45,Calochortus superbus,,,,,,
45,Calycadenia pauciflora,0.1,0.2,,,,
45,Castilleja attenuata,,,,,,
45,Castilleja rubicundula,,,,,,
45,Centaurea melitensis,2.0,0.3,3.0,2.0,,*flip-flopping abundance btw years
45,Centaurea solstitialis,,,,,,*flip-flopping abundance btw years
45,Clarkia gracilis,,,,,,
45,Clarkia purpurea,,,,,,
45,Dichelostemma capitatum,,1.0,,,,
45,Epilobium brachycarpum,,,,,,
45,Eremocarpus setigerus,0.1,,0.2,,0.1,
45,Eriogonum covilleanum,,,,,,
45,Eriogonum nudum,,,,,,
45,Eriogonum vimineum,,,,,,
45,Erodium cicutarium,,,,,,
45,Euphorbia crenulata,,,,,,
45,Grindelia camporum,3.0,1.0,2.0,2.0,,
45,Hemizonia congesta,,,,,,
45,Hesperolinon sp.,,,,,,
45,Hypochaeris glabra,,,,,0.1,
45,Hypochaeris radicata,,,,,,
45,Lactuca serriola,0.1,,,0.2,0.2,
45,Lepidium nitidum,,,,,,
45,Lotus humistratus,,,,,,
45,Lotus wrangelianus,,0.2,,,,
45,Lupinus microcarpus,,,,,,
45,Lupinus succulentus,,,1.0,,,
45,Medicago polymorpha,,,,,,
45,Micropus californicus,,,,,,
45,Microseris douglasii,,,,,,
45,Nassella pulchra,3.0,,8.0,1.0,,
45,Navarretia pubescens,,,,,,
45,Plantago erecta,0.1,,,,,
45,Silene gallica,,,,,,
45,Taeniatherum caput-medusae,,0.5,6.0,2.0,3.0,
45,Trifolium albopurpureum,,,,,,
45,Trifolium bifidum,,,,,,
45,Trifolium hirtum,,,,0.1,,
45,Trifolium sp?,,,,,,
45,Vicia villosa,,,,,,
45,Vulpia microstachys,,,,,,
45,Lactuca saligna,,,,,1.3,
NOTES:,,,,,,,
46,Agoseris heterophylla,,,,,,
46,Allium fimbriatum,,,,,,
46,Ancistrocarphus filagineus,,,0.2,,,
46,Astragalus gambelianus,,,,,,
46,Athysanus pusillus,,,,,,
46,Avena barbata,1.0,8.0,10.0,18.0,40.0,
46,Avena fatua,,,,,,
46,Brodiaea elegans,,,,,,
46,Bromus hordeaceus,,,,20.0,30.0,
46,Bromus madritensis,,1.0,18.0,1.5,,
46,Calochortus luteus,,,,,,
46,Calochortus superbus,,,,,,
46,Calochortus sp.,,,0.1,,0.1,
46,Calycadenia pauciflora,,,,,,
46,Castilleja rubicundula,,,,,,
46,Clarkia gracilis,,,,0.1,,
46,Dichelostemma capitatum,0.1,0.5,1.0,0.2,0.1,
46,Epilobium brachycarpum,,,,,,
46,Eremocarpus setigerus,,0.2,0.3,,0.1,
46,Grindelia camporum,,,30.0,,,
46,Hemizonia congesta,,0.2,0.3,0.1,,
46,Hespirolinon ?,,,,,,
46,Lactuca serriola,,,,0.1,0.9,
46,Lasthenia californica,,,0.2,,,
46,Lotus humistratus,,0.1,0.6,,,
46,Lotus wrangelianus,,,1.0,0.1,,
46,Lupinus microcarpus,,,,,,
46,Lupinus succulentus,,,0.4,,,
46,Microseris douglasii,,,,,,
46,Nassella pulchra,8.0,,,20.0,2.0,
46,Navarretia pubescens,,,,,,
46,Plantago erecta,,1.0,0.3,0.1,0.1,
46,Senecio vulgaris,,,,,,
46,Taeniatherum caput-medusae,,,0.2,,9.0,
46,Trifolium albopurpureum,,,,,,
46,Trifolium bifidum,,,,,,
46,Trifolium fucatum,,,,,,
46,Vulpia microstachys,0.1,6.0,0.2,,,
46,Lactuca saligna,,,0.4,0.2,0.3,
NOTES:,,,,,,,
47,Achyrachaena mollis,,,,,0.1,
47,Allium fimbriatum,0.4,,,,,
47,Ancistrocarphus filagineus,,,,,,
47,Athysanus pusillus,,,,,,
47,Avena fatua,8.0,60.0,70.0,25.0,15.0,
47,Brodiaea elegans,,,,,,
47,Bromus hordeaceus,5.0,30.0,5.0,1.0,25.0,
47,Bromus madritensis,0.6,,,6.0,2.3,
47,Calochortus luteus,,,,,,
47,Calycadenia pauciflora,,,,,,
47,Castilleja attenuata,,,,,,
47,Castilleja rubicundula,,,,,,
47,Clarkia purpurea,,,,,,
47,Dichelostemma capitatum,1.0,1.0,,0.1,0.1,
47,Eremocarpus setigerus,,,0.1,,0.2,
47,Eriogonum nudum,,0.3,1.0,0.2,0.3,
47,Grindelia camporum,2.0,,0.2,,,
47,Hemizonia congesta,,,,,3.4,
47,Hypochaeris glabra,,,,,,
47,Lactuca serriola,,,,,,
47,Lasthenia californica,,,,,,
47,Lepidium nitidum,,,,0.1,0.1,
47,Lolium multiflorum,,,,,,
47,Lomatium utriculatum,,,,,,
47,Lotus wrangelianus,,,,,0.1,
47,Lupinus microcarpus,,,,,,
47,Lupinus succulentus,,,,,,
47,Micropus californicus,,,,,,
47,Microseris douglasii,,,,0.1,3.0,
47,Mimulus douglasii,,,,,,
47,Navarretia pubescens,,,,,,
47,Phlox gracilis,,,,,,
47,Plantago erecta,1.0,,,0.2,1.0,
47,Ranunculus occidentalis,,,,,,
47,Stellaria nitens,,,,,,
47,Taeniatherum caput-medusae,55.0,6.0,4.0,,24.0,
47,Trifolium fucatum,3.0,0.2,1.0,,0.2,
47,Vulpia microstachys,0.2,0.1,,,,
47,Zigadenus?,,,,,,
NOTES:,,,,,,,
48,Achyrachaena mollis,,,,,,
48,Agoseris heterophylla,,,,,,
48,Allium fimbriatum,3.0,1.0,,,,
48,Ancistrocarphus filagineus,,,,,,
48,Athysanus pusillus,,,,,,
48,Avena barbata,,,,,,
48,Avena fatua,,,8.0,13.0,15.0,
48,Brodiaea elegans,,,,,,
48,Bromus diandrus,,,,,,
48,Bromus diandrus,,,,,,
48,Bromus hordeaceus,0.1,0.1,0.1,6.0,,
48,Bromus madritensis,1.0,4.0,1.0,,,
48,Calochortus luteus,,,,,,
48,Calycadenia pauciflora,1.5,3.0,0.3,,,
48,Camissonia graciliflora,,,,,,
48,Castilleja attenuata,,,,,,
48,Castilleja rubicundula,,,,,,
48,Centaurea melitensis,,,,,,
48,Clarkia purpurea,,,0.2,,,
48,Collinsia sparsiflora,,,,,,
48,Dichelostemma capitatum,0.6,1.0,2.0,0.3,0.1,
48,Epilobium brachycarpum,,,,,,
48,Eremocarpus setigerus,,0.1,0.3,0.2,0.1,
48,Eriogonum nudum,0.2,,,,,
48,Githopsis specularioides,,,,,,
48,Grindelia camporum,,,1.0,,,
48,Hemizonia congesta,0.1,0.3,1.8,0.1,0.1,
48,Hesperolinon disjunctum,,,,,,
48,Lactuca serriola,,,,0.7,0.2,seems like saligna
48,Lasthenia californica,,,5.0,0.2,,
48,Lepidium nitidum,,,,,,
48,Lolium multiflorum,,,,,0.1,
48,Lotus humistratus,,,,,,
48,Lotus wrangelianus,,,,,,
48,Lupinus microcarpus,,,,,,
48,Lupinus succulentus,,,,,,
48,Micropus californicus,,,0.1,0.1,,
48,Microseris douglasii,,,,,,
48,Mimulus douglasii,,,,,,
48,Minuartia douglasii,0.1,,,,,
48,Nassella pulchra,,,,0.2,28.0,
48,Navarretia jepsonii,,0.1,0.2,,,
48,Navarretia pubescens,,,,,,
48,Phlox gracilis,,,,,,
48,Plantago erecta,0.3,0.4,0.6,,,
48,Rigiopappus leptocladus,,,,,,
48,Sidalcea diploscypha,,,,,,
48,Taeniatherum caput-medusae,,,18.0,35.0,13.0,
48,Trifolium albopurpureum,,,,,,
48,Trifolium fucatum,,,,,,
48,Trifolium gracilentum,,,,,,
48,Vulpia microstachys,0.5,1.0,0.1,0.1,0.1,
NOTES:,,,,,,,
49,Achyrachaena mollis,,,,,,
49,Agoseris heterophylla,,,,,,
49,Allium fimbriatum,,,,0.1,,
49,Ancistrocarphus filagineus,,,,,,
49,Athysanus pusillus,,,,,,
49,Avena barbata,,,,,,
49,Avena fatua,6.0,2.0,6.0,3.0,6.0,
49,Brodiaea elegans,,,,,,
49,Bromus hordeaceus,,,,,0.3,
49,Bromus madritensis,25.0,40.0,10.0,10.0,15.0,
49,Calycadenia pauciflora,3.4,,,,,
49,Castilleja attenuata,,,,,,
49,Castilleja rubicundula,,,,,,
49,Centaurea melitensis,,,,0.1,10.0,
49,Dichelostemma capitatum,0.4,0.1,0.4,,,
49,Eremocarpus setigerus,0.3,0.6,0.6,0.1,0.1,
49,Eriogonum nudum,0.3,3.0,,3.0,,
49,Erodium cicutarium,,2.5,5.0,,1.0,
49,Gastridium ventricosum,,,,,,
49,Grindelia camporum,,,,4.0,1.0,
49,Hemizonia congesta,0.3,1.0,1.0,1.0,0.3,
49,Hesperolinon disjunctum,,,,0.1,,
49,Hypochaeris glabra,,,0.2,,3.0,
49,Lactuca serriola,0.2,,1.3,0.1,0.2,seems like saligna
49,Lasthenia californica,,,,,,
49,Lepidium nitidum,,,,,,
49,Lotus humistratus,,,0.4,0.5,0.4,
49,Lotus wrangelianus,,,,,0.1,
49,Lupinus microcarpus,,,,,,
49,Lupinus succulentus,0.2,2.0,,,0.3,
49,Micropus californicus,,,,,,
49,Microseris douglasii,,1.0,0.1,0.1,,
49,Navarretia pubescens,,0.2,0.5,,0.2,
49,Plantago erecta,0.3,7.0,8.0,3.0,1.0,
49,Senecio vulgaris,,,,,,
49,Silene gallica,,,,,,
49,Taeniatherum caput-medusae,,,,0.1,,
49,Trifolium fucatum,,,,,,
49,Vulpia microstachys,,,0.1,0.1,,
NOTES:,,,,,,,
50,Agoseris grandiflora,0.1,,,,,
50,Amsinckia menziesii,,,,,,
50,Ancistrocarphus filagineus,,,,,,
50,Athysanus pusillus,,,,,,
50,Avena fatua,5.0,10.0,20.0,8.0,11.0,
50,Bromus diandrus,65.0,16.0,20.0,50.0,25.0,
50,Bromus hordeaceus,1.0,,,1.0,,
50,Bromus madritensis,5.0,,,,,
50,Centaurea melitensis,,,,1.5,3.0,
